	m46	s402150	s9450	s62160	s62172	s9586	s15949	s401978	s401612	s19507	s402124	s62162	s402120	s15825	m9	s62170	m3	m22	m11	s39314	s401614	m1	s401646	s12903	s401956	s62166	s62156	s15981	s401632	s62174	s401618	m31	s402122	s62152	s15827	s9466	s7863	s401616	s39326	m6	s62134	s7857	s19481	m38	s401660	s62164	m2	m19	s19594	s401996	m14	s62168	m13	s401622	s401650	s15997	m34	s39300	m5	s39352	s402112	s401620	m45	s401634	s402116	s402006	m32	m26	s401972	s401654	s401954	m28	m12	s16001	m25	s12438	m7	m21	m17	s15965	s19505	s401656	s62120	s402118	m40	s62150	m4	s62158	s401652	m10	s62128	s19501	m33	m8	m23	m27	m16	s12884	m41	m18	s401964	m43	m20	m37	s15947	s15987	m36	m29	m35	m24	m42	s19511	s138530	m15	s401974	m44	s12428	s12430	s12614	s62154	s19509	m39
m23	1.500690853864213	3.3204621357001933	3.6105627834833665	5.336897446381087	3.564114666754934	3.6106827248735125	3.4349953066514503	3.965639914244783	1.0796350836954962	1.2284414191430282	1.9857086873614629	2.583980789488997	1.7529767449112803	1.5767408710048503	1.0045528069863485	2.7235811188810826	2.037295273427155	2.531131117767903	1.947420696460337	1.6787353671400584	1.1264294495931455	1.1102283544984195	1.4224837212368564	5.927106790495596	1.6105244176345075	1.5557734203431293	3.8612271540540113	1.87326690798937	1.4643532153688321	1.5188841877890404	1.2028934730571212	2.578112597588936	1.1127679551852683	1.3163002736614526	1.8260205450204468	2.5768157785286516	1.7143952984162012	1.4606167516947477	1.7574949279490706	3.1210076087783665	2.678437346125244	1.8598473624980525	2.0626234606741494	2.0382368721546356	2.8300105362282038	1.579432115638186	1.772988661069484	1.7462011858224173	2.049063924632097	0.5662384192315646	1.3711031870277122	1.5034348675895457	2.8314774240616853	0.47607771199004995	1.4364066934306334	2.347608110919163	2.196853958589599	2.3320777743045897	1.1339504509445284	1.0978869679168057	1.760268559200765	0.6285402566138992	1.429237371952922	0.9244566067604327	0.7537501671516947	1.6232681504345299	1.5389451262665608	2.247332992906644	2.540044567311074	1.119649699728856	1.9728967463543765	2.669610736789864	1.727205000097572	0.8602589138524674	1.4120360053146315	1.8319491014027605	1.7675822133427799	1.0185522343567468	0.8947769540519	1.560682379103626	1.2430623782539356	0.6419064075062909	1.4341693862103628	1.5005412872372095	2.237708404939522	0.9914645586640124	1.0451065438954572	1.780815647624571	1.763435334373288	1.8062977884119111	2.1627116771194714	1.3940303827607536	1.7834866219508656	2.920496988601081	0.0	1.2853546924273556	1.3923050837480955	2.1889755192601155	1.162294561867251	1.1888168856415353	2.392817510217914	2.031574241063516	1.8226771895089935	2.1319692776885364	2.3375963945489704	1.8938437758062607	1.3047396962516629	2.0193890257565448	1.8699452602796875	1.3907515386738856	1.6446960956298151	1.6988148749950034	1.109604493177152	0.9994360939753586	1.791757754310854	1.7228653607409679	1.628362439836563	1.8378488583936627	1.457109688045758	1.7273570542363292	1.6446960956298151	1.6446960956298151
m27	1.4236696841579335	3.7965819714494407	4.021817265104512	5.729975376349753	4.271048749092149	3.9304909840432107	3.5997558358897237	3.8116671777881344	1.4561815714542732	1.3380091400869385	2.7443371843258757	3.448555478992387	1.5892786167292765	1.9023128701824252	0.3672671207071373	2.9397322722388832	3.2804775631314564	2.78827677378612	3.100118970354176	2.3670812697388945	1.040842231085961	1.6737347560102733	0.9472875906542642	5.860051372007229	1.6107489427818433	1.8256556002759334	4.253671539022203	1.848422673921859	2.088718316394163	2.2315482395920987	0.9455260988016816	3.1786413620113554	2.241615014051109	0.6947184864476165	1.7351153574819935	2.925582838326494	1.2663004045876323	0.8665429616816561	2.7608853829271753	3.0978116269750195	2.512770703494419	1.573798320691314	1.3365435873962062	2.4028319029747047	3.738932267706379	1.0471338940675337	2.932378997732911	1.4261482538577368	2.333183247844698	0.7656471487197243	2.3279577347343614	1.8256848033733644	3.191997400252578	1.1291336224955928	0.8431657641428749	2.47379041842705	1.1640250132391405	2.476144870667177	1.3440705547675154	1.8565937104256958	1.3556808855249487	1.2302013743024764	1.4565222565703015	1.533585069833947	0.7318322376879005	1.2565406808279447	2.4602730585428145	2.61158913327686	2.400131509044828	0.9856888654478612	1.74645277689606	1.4886116126070756	1.2724777537001473	1.0584703113643734	2.2280085873292474	1.328444802664488	1.2626758956701487	1.4815944596431367	1.0157448711253045	2.3808531912325055	0.5107018542186862	1.4978471546676007	1.2483571424637678	1.4689592532014886	1.1014735085178526	0.9873972338752982	1.9497190540988691	2.239289236375256	1.3804550699439535	1.8944697944688973	2.2141847365765073	0.743439647374822	1.4888422486506598	2.313815691679051	1.2853546924273556	0.0	0.8210770203866817	2.2153517411656027	2.1742519191611263	1.8160312915720802	2.166880046769155	1.7909682139775027	0.6396019035171489	0.9432342979970728	2.278633819133335	2.0295680814169392	0.876468851871713	1.994273470565599	2.036930072882557	0.7923104841514825	1.3083430829673992	0.9644053304914384	1.2264527006133585	1.0369467167716828	1.231977880331701	1.6224281859404937	1.2299327832744238	1.906121291495317	0.6819489415610622	1.2527734198221558	1.3083430829673994	1.3083430829673988
m16	1.9102529112006787	3.170421697511182	3.6001881662761095	5.296192925781605	3.7524669077549757	3.4547371388145374	3.1151005900762283	3.0081851676042515	0.9044724437757259	0.6718533099526276	2.425377602692199	2.88062664669354	0.8428689094180186	1.2665034927050363	0.7327509765532295	2.4911765366028154	3.132823220730156	2.2432500062003933	2.7709769459909075	2.8417831884711338	0.4775206533729428	2.2063544751929416	0.14684851392178871	5.073035214519029	0.931833084175274	1.1127485692631156	3.784412865567206	1.066442003797022	1.5829323375031308	1.7890216062482918	0.3878040018263233	2.551098041622903	2.477044978435231	0.17431003805302728	1.0977774597757974	2.1909619880778037	0.45427360393291305	0.1441416062110694	2.3800381213259225	2.2929240091433454	2.0365576691797105	0.7701271560390692	0.67972336918401	1.9559316381524694	3.1754359505664564	0.6394972274628093	2.9717348590911286	0.7433882046800279	1.7704635899943006	0.9492822291369835	1.9112498074796078	1.1937137038297263	2.5058066854442242	1.4999934569405358	0.04934880808847172	1.837075789227887	1.7471216939009968	1.67876760161915	1.9539224969510811	1.7436510869537845	0.5455608085709012	1.1451906389718232	1.9446934775833689	1.1902231825002585	0.6470045995244241	0.439789205670791	2.4986213621640267	1.9593917032009969	1.5824968490844749	0.38679306644084577	0.940243702820013	1.8730420715697464	0.4622207879083348	1.1320981281443139	2.543678446888789	0.7029798839494106	1.6023156852986842	1.796291163989378	0.5922398643031223	1.9849005902250225	0.466990868327232	1.248335921778634	0.46560514736259323	0.6997535703630574	1.1205328187043693	1.5659884248077043	1.622423801368564	1.6225213691206495	1.13703137698082	1.3717884649878216	1.832249714966203	0.08634357334725544	1.0430960884981166	2.306841102381679	1.3923050837480955	0.8210770203866817	0.0	1.4709434354976765	1.8951632399156149	1.3276357071806775	1.3503166078575026	0.9825192334748595	0.8105526625866833	1.4936480867673063	1.5957733059260728	1.4521769916647715	0.33564928216238415	1.5170872712278516	1.2731908264514704	0.038076857866929804	0.490938319316943	0.3243652602527174	0.6207669774464785	0.5526040901238123	0.461397779243878	0.8191572204568117	0.4098198358719736	1.216748904123118	0.2259714197708243	0.44660074235267055	0.49093831931694304	0.4909383193169424
s12884	2.716479164625039	2.8389755348058587	2.51015394451545	5.36642047519946	3.5120987314226695	2.281972650687572	1.971857527825167	1.8755760042186764	1.1471037168143279	1.1333402898705927	2.73910550108035	2.265803748597467	0.6341158302058487	1.4062422075335403	1.9844649711396907	1.504358051352883	3.2181446450969036	1.0986631905309052	2.4645623427724	3.858328762366209	1.2447753261661187	3.2530814048875154	1.3994199624532107	3.7764049857748607	1.3977819466343453	0.8937245604073241	3.8669454611273903	1.0514315703968768	1.731537693392742	1.9828999730165409	1.2891160465041465	1.363910338880834	3.036865882323312	1.631462024100524	0.5895082281721142	0.8601626079747288	1.1419445291086012	1.3972591302123196	2.3318885258886737	1.0255094381513863	1.2270406154973819	1.1067435522754188	1.4272965625667806	1.1612912466326542	2.386491230594317	1.3056569205573898	3.059560486804772	1.498145993783879	0.7727908400025376	1.981961134584345	1.8319541900363492	1.3752122575573464	1.1021592796426851	2.4579291261874174	1.4725365598253386	0.5788842832624643	2.8562873154594466	0.7000034503038317	3.1548277073173026	1.8297826167178786	1.1536038264066573	2.062003959623288	2.7507916810603077	1.3461396936520713	1.7578080236038418	1.170215977900599	2.575533824943578	0.7107741754720178	0.7191324425254917	1.3330945324677719	1.0460725595450375	2.8962407098144403	1.144459608793602	2.282303889892592	3.488965773345947	1.6282937569587566	2.3418541431967252	2.92310032945093	1.44380337058319	1.4957215734322622	1.7192075867560814	1.8123170822361279	1.103725592534591	0.9346780200817423	2.1077281798665215	2.619692536596023	1.5531665552305152	1.5775587646042306	2.2589278772882224	0.7818078664061023	1.2448213037300633	1.5493109187707732	1.060411506600253	2.4282053852411267	2.1889755192601155	2.2153517411656027	1.4709434354976765	0.0	2.175472359336341	1.1495882046406833	0.9102887711638187	0.6581694243104351	2.0720004445139475	2.7017429217689553	0.37909113037270864	0.6330767063800461	1.6274185558302503	0.9230162202060742	0.9472804430593064	1.5085432291913403	1.1285068734006685	1.5398481579108796	1.2498436574455094	1.498735745006621	1.2943271548190458	0.773597530841101	1.1613394183355257	0.38033938817160945	1.5981448418585478	1.159327823933306	1.1285068734006685	1.128506873400669
m41	2.628144175871183	2.307190342843105	3.72011097744198	4.35954416666304	2.430093391793161	3.7011511036337112	3.6100983697058564	3.65863246397354	1.217618728504226	1.3726293764620066	0.9790912877971862	1.5734654701116724	1.9699815165303123	1.1239131957361064	1.926308647895319	2.969399249967454	1.3078453596038246	2.6382511873817474	1.2256233593923826	2.2112621315552463	1.6021181594221046	2.0224490581436787	1.8291556360818768	5.545163829518833	1.4485121148716718	1.3550475195656975	2.902489244715589	1.6757823961416045	0.7020508193668314	0.5872117024932973	1.7475608367972844	2.1815814719628968	1.6895873945462998	1.8617813046398752	2.117101124200297	2.2048667346591695	1.991315606350747	1.9828568289630548	0.6253557776509941	2.8469971512751093	3.059012446320976	1.8991837011861292	2.3955390734311885	2.2679414204138943	1.9260620700031466	2.2186436213482104	1.9910924414131723	1.7897890810322952	2.1657999111911637	1.5630077228286243	0.5148324345426397	1.1075574328090394	2.567458766081442	1.6287253052801296	1.9221995215067589	2.423901869978234	3.2404844968741178	1.9840124815628684	2.0786893669678257	1.6779776542680884	1.9555308248071843	0.9752989570970979	2.5587162445849447	1.3087053692240298	1.4966727805219648	1.8571454832340775	2.0749856191630727	2.1057791015523524	2.375096350029166	1.5583880805388504	1.9226095609308698	3.6061249085888254	2.0025281416765854	1.308864627260605	1.6707974074059733	1.9829510958572518	2.803859649814752	1.4999140646685278	1.369146974145898	1.503092360595706	2.023178625838923	0.7049953182410116	1.6633199888934238	1.588054400661501	2.9852856455993897	2.1511024356997615	1.1005414632855814	1.072434073586045	1.8682025420941752	2.1364872869715894	2.6145179646852394	1.939426347934273	2.3319153570686364	3.7499640650142556	1.162294561867251	2.1742519191611263	1.8951632399156149	2.175472359336341	0.0	1.1981882208736436	2.2642191558453435	2.1051973321293316	2.5986716365067846	3.098042707184681	2.4607480174967917	2.1147803305211643	1.6979207487939534	2.4207095648062875	1.5414774797024684	1.9037942804596977	1.848224680882226	2.1344606880754036	1.341472179902399	1.343432342873655	2.0862020254630043	1.7709214115406675	1.8974161493872501	1.9539752305058278	2.072963590383364	2.01939172638698	1.848224680882226	1.8482246808822262
m18	2.101687121704591	2.759773724716215	2.714966700229113	5.1691159903983035	3.1706278854656325	2.647139732401564	2.4790653555965982	2.9250930068045005	0.4559538344248398	0.7565288326660331	2.0257295046692416	1.8419897445170708	1.009526253383773	1.065950273732773	1.4855245890345854	1.8188738022439435	2.1778020519404824	1.4987642928032865	1.5558803447289573	2.8216622803926708	0.8697571465308754	2.2867965560949326	1.2819541296121406	4.789558573327891	1.242830841990627	0.7028911818618608	3.6484492511997835	1.2219434227399801	1.096845313310199	1.2865310657337674	1.008387747266263	1.4357649541213284	1.9274159371094648	1.396665439253736	1.0058901907882545	1.3986832104187796	1.3214453350560922	1.3277823264259412	1.4894789142803397	2.046141905609023	1.8654047218299445	1.3515408801834405	1.7644752685889462	1.121532593843951	2.005851504102896	1.3280645494045928	2.012617804148053	1.4977822176931954	0.9972705288815152	1.2338577505278745	0.9103177335218137	1.0026766687651076	1.6491956642573147	1.5502357606332742	1.3603066797673218	1.2792707697221608	2.66018947813861	1.3113811821256502	2.292577118640643	0.945280729980792	1.3463444653212575	1.219175008543085	2.0813178175890465	0.38815447211779897	1.1264428120337717	1.2493950970474825	1.658446548889855	1.0756600895840245	1.623514842155521	0.957766355511392	1.3782346593932326	2.9488506207531953	1.3335640486523925	1.5578824680954289	2.456220101127621	1.672367891732072	2.041310940187346	2.0437336099952907	0.8490150755991314	0.7030536510795773	1.4232092202560216	0.8401188874848613	1.0166892342325844	0.8899169373170902	2.280737822851567	1.8791214742070694	0.4378628425322546	1.2233826428063705	1.9896512644172861	0.9479592231469415	1.4323273791700666	1.3924977205622833	1.2572078289371895	2.697893197535527	1.1888168856415353	1.8160312915720802	1.3276357071806775	1.1495882046406833	1.1981882208736436	0.0	1.6167742425903655	1.2789929381205543	2.0241630402483026	2.559175823977981	1.345196617044681	0.9262247319390028	1.3549051296589925	1.2336364201177088	1.0583809061786311	1.355841146703692	1.2318401169951465	1.5907080359541261	0.7799795471657888	0.9800555289543526	1.482006394930543	1.0154384974210864	1.2575076385417119	0.8558744263449407	1.4789392695744654	1.3467711967788896	1.2318401169951465	1.2318401169951467
s401964	3.101178684322648	2.4527932215700647	3.405656923305613	4.794901210499958	3.254306444630568	3.1556857418397875	2.8239898840472337	1.718853749067221	1.3770040313487348	1.165000291754078	2.535932320420482	2.4489296385026886	0.8938424389989952	1.182774897566855	2.0570943432953954	2.4006971516307933	3.475221545244847	2.005788476772697	2.8828793939900788	3.9393724149855847	1.3865252830195631	3.4031677260272297	1.230307660398624	3.8264871221732193	1.000748749790618	0.9821999060644898	3.321791664539234	0.6148232740043182	1.6369266476713373	1.8792740616713117	1.4117268776648628	2.0547711394424235	3.4084831592585703	1.4856700027375145	1.1834687387030363	1.412713447747623	0.9052435016223789	1.3259978049599097	2.441176650404045	1.0976900939305083	1.9610815705362865	0.6313047597746659	1.0217224335731767	2.0349472795715307	2.729034395933102	1.5172071229976312	3.6281669246725006	0.9835937084822421	1.6598191196715077	2.1421120304152423	2.0532434537883915	1.1830457682742646	1.8284133675393486	2.671319196564297	1.3243243983871105	1.4808417340333513	2.9468397918138356	0.7123839906003755	3.206012487160538	2.4324996559146967	0.8133801749708831	2.033677219431633	3.1372648315594067	1.7989810850629224	1.8233018673881025	0.9191272861179712	3.2167808860958234	1.5383963988035554	0.3544117871647376	1.3633785771440137	0.4831661383733949	2.8781382964411644	0.8993055868740197	2.1413636810697367	3.5047140969506048	1.0891902492484875	2.7044749158205015	2.835356837576331	1.5347845793962198	2.171847808568162	1.7704946918076423	1.9254433722886695	1.011578937668699	0.8985774423218278	2.0092534989633433	2.844257646295824	2.051896994971222	1.3713259548832246	1.7413726535810867	1.53979783547762	2.04976518367525	1.424318085797712	1.5371213765578469	2.8888517848604716	2.392817510217914	2.166880046769155	1.3503166078575026	0.9102887711638187	2.2642191558453435	1.6167742425903655	0.0	0.5081412440408579	1.9610730303399515	2.6817936050295175	1.1772763651224847	1.4531668281496057	1.3984734095424953	1.6825254892398984	0.7470326128103455	1.376800079999034	0.8709695528489337	1.253989936734076	1.2862146860518817	1.4511917534454397	0.9579856568335755	0.6936122336456327	0.9413177762999534	1.0715869706134167	1.5085834536964597	0.9216836553347598	0.8709695528489336	0.8709695528489343
m43	2.6143094597785703	2.7629209222896005	3.1260525670149435	5.13352012789544	3.4826548400899755	2.904086158778635	2.5570296340164123	2.0423411193154544	1.0270710778182817	0.8344840953506225	2.5593175746608967	2.4966992540769892	0.39510365185952523	1.1524950674067265	1.6423539885486829	2.0565406250056326	3.310214762908113	1.702709426983852	2.709962411390908	3.6340376845199835	0.9562215030477755	3.036173875089593	0.8881435300796774	4.097606115386008	0.9469934001771306	0.783897981578953	3.626524131627619	0.6367479520291498	1.5817740782008183	1.838796891265815	0.9666498274835237	1.937452644523645	3.0355793632771553	1.1421478695843086	0.7087977559841576	1.3967470574578116	0.5598749685824935	0.9260672781887077	2.3704507180344128	1.312938145348172	1.5959830207114696	0.5011944628266325	0.8044665651265324	1.6473158762065014	2.7375268753604076	1.0316061952694595	3.2638384736546975	0.9130798724253247	1.3078374726355726	1.7344940471409658	1.8981381713715493	1.116454453144528	1.7389216268607115	2.2702796953020257	0.966830812404253	1.1882126266372497	2.5242486993078974	0.8405616643013308	2.854578002843358	1.9950635202995246	0.5415233843576183	1.7693864663565646	2.654522982700064	1.3911522405050305	1.44102016795925	0.6052061287385184	2.790561119781353	1.3224251664616353	0.6211989444653044	0.9739960679273048	0.4737709814637443	2.511777195057295	0.5578470019307975	1.8953082630029028	3.25419805047694	1.0040466748057735	2.210867097013965	2.5854659603890813	1.1579179010483795	1.8488975171033208	1.3439081517785183	1.6509867874599895	0.6528498364876594	0.5626537362112549	1.6623834423603139	2.405507977762269	1.7103623740354796	1.4192180175912121	1.6879385314352038	1.08873277794553	1.607529194695126	1.0596432987877817	1.0362705343234984	2.4472507763910207	2.031574241063516	1.7909682139775027	0.9825192334748595	0.6581694243104351	2.1051973321293316	1.2789929381205543	0.5081412440408579	0.0	1.598551228287782	2.29585912312826	0.8723212801105357	1.0404877802562773	1.1185031443499713	1.2325768290800405	0.7581699626811812	1.015592213447297	0.5612123874109438	0.959749358649756	0.9457560961495749	1.1333321482083025	0.6803974297553098	0.34298778088311677	0.6008649495234565	0.6683596416568494	1.1237322757497994	0.5759835343283675	0.5612123874109437	0.5612123874109443
m20	1.7365973097398302	3.9364077455574384	3.9692953892245333	5.933742706019204	4.526118264285564	3.8260881471397408	3.4331250995640277	3.49751165255666	1.6518996623365303	1.468550156289729	3.1309216821456727	3.6819550636189904	1.4599685757370526	2.067674472689585	0.830219899863265	2.8396281037902344	3.774698311868123	2.7021132274805137	3.471854989880523	3.0056714673126255	1.1668533044437264	2.2998302415695955	0.9389057177210126	5.519772866109086	1.7002752611983456	1.9070309515970065	4.4556543446276295	1.8251375362356588	2.367522734830638	2.5541101527363974	1.0214115772373986	3.2308679405039062	2.80183385832454	0.7827966907144495	1.6021233881645216	2.8789050765541946	1.108806328271939	0.7776744263168796	3.134175021847081	2.8694882600145664	2.25116428960423	1.462965041498836	0.9904582744483618	2.4150747154859133	3.95745683593445	0.8686063266544142	3.3919680646631805	1.4132711333382777	2.300645424248927	1.2673276236549216	2.664082946498255	1.9968798771530913	3.122075049945153	1.7094060797107957	0.8060052671685701	2.344081549446842	1.0530225323328375	2.399117331454235	1.97180477528098	2.1579160023695354	1.217223693476011	1.7133668159124034	1.8112873406591523	1.790818160034051	1.1384897459915568	1.1702970559580514	2.8322510794306726	2.5873883768198147	2.1877018607410674	1.1365730260794071	1.6301912049522713	1.0822979844385205	1.1091638490284268	1.569669719319898	2.855468483244236	1.2553793140874572	1.2951456687086627	2.0856841999342257	1.2822494631411452	2.6028965755859392	0.6386922374691304	1.9140890479625656	1.2569701789206977	1.4829285585519274	0.4729663263368079	1.5080689178014581	2.255230857167058	2.423774188163596	1.5514480694328991	1.831009900336132	2.1112022971073414	0.7351297328243485	1.3108016497013302	1.9756270440799641	1.8226771895089935	0.6396019035171489	0.8105526625866833	2.0720004445139475	2.5986716365067846	2.0241630402483026	1.9610730303399515	1.598551228287782	0.0	0.732556251086352	2.076266379531642	1.9635182762711019	1.0141553550953861	1.8632565711645406	2.057644352798241	0.7889025077980796	1.2211366754122883	0.769470081550567	1.403469626076527	1.2923044279665918	1.035216963460109	1.5535879313181327	1.1239490682198774	1.8271922256747697	0.5923694388065258	1.0814960568135024	1.2211366754122883	1.2211366754122877
m37	1.5456547862411265	4.628215043227823	4.289820348784526	6.550474482362714	5.169096709612263	4.182258754898491	3.7885506721672138	4.158287971539891	2.2387406426675476	2.1117948080773656	3.6801880000475573	4.295876924486108	2.1103512973068215	2.736121879461711	1.1811713893790659	3.2032335176746605	4.165516947598622	3.1584125443731406	3.934689412793618	3.0167598935548035	1.7622609476224023	2.2830182059623163	1.6332271789466966	6.126105616292464	2.394040539186258	2.5699298572947	5.0914075852883185	2.542643205455103	2.982792357145095	3.1469146297724806	1.6211890620016707	3.794424377501168	2.925365839470497	1.4390974870968731	2.1735199307642814	3.5116415859935124	1.8284375875908156	1.4629615666849496	3.6745586842897744	3.5385522927029562	2.6309574375810674	2.1908544979490165	1.7089751106153492	2.8315190416523635	4.5468963567345	1.4131318348410369	3.577581391875939	2.1240559352919552	2.800937786047822	1.5951607421675003	3.2057643814148036	2.6607463865256498	3.6981831674472043	1.857949525859915	1.4998998630495324	2.879290074977939	0.40070139196523513	3.0946041445681125	1.9500778072440785	2.446374030331015	1.9431962011489856	2.170491680369685	1.6408638377744835	2.2568053310551894	1.6133605647006624	1.8866807336929463	2.98694626948718	3.1547676749820823	2.8891647126163433	1.7558307035200038	2.358717277310747	0.5897905917638002	1.829766754756627	1.990049238009848	3.020138560923751	1.9636393158759238	1.1444071781314522	2.321972176747264	1.8452052474385336	3.0527714032902153	1.166529003292003	2.4054740505735577	1.9425381672541568	2.1643624557973853	0.8166023518907846	1.46158178786484	2.7063990042824018	3.08807028511098	2.1258453765646697	2.318461904727048	2.4592293960989946	1.4146911938461157	1.78136312152933	1.9033228629763694	2.1319692776885364	0.9432342979970728	1.4936480867673063	2.7017429217689553	3.098042707184681	2.559175823977981	2.6817936050295175	2.29585912312826	0.732556251086352	0.0	2.64821449144669	2.4821044050105545	1.6700292602538767	2.3002715887176395	2.758015534491783	1.471334275043713	1.937590498623191	1.4986435559627547	2.0270275134887785	1.894345586502729	1.7658989011004558	2.249656464139153	1.8393130777730193	2.4301207034673333	1.2728819041247637	1.8020396213007195	1.937590498623191	1.9375904986231904
s15947	2.6485534195111886	3.211427461725458	2.2956429385849217	5.742454436355041	3.8810435146442877	2.0501921348577596	1.6866363938219149	1.9447671015346253	1.369029087577048	1.3711360747859325	3.0841744680118777	2.576321761478492	0.7743295253317375	1.7512018150169404	2.0493458362122965	1.240687155047733	3.4635290791396787	0.9016761142123428	2.686041718317746	4.014525707190016	1.3803344323676199	3.3601667320366797	1.55441838593729	3.7502306580927263	1.705622136942764	1.221080556698077	4.244392882318071	1.3811476342816742	2.069083256683277	2.3197450055801405	1.3927309137744524	1.4856978383335961	3.1429090555516326	1.7635902342142755	0.5613690870470005	1.0697260334128136	1.3022111326965629	1.4947852235104895	2.6428377031513475	1.1599588368157205	0.8560674962847763	1.3576393972730183	1.53115862433492	1.0363675555771097	2.6453325059077404	1.2774747061030345	3.1320210021304633	1.7533300266879848	0.6955063924358673	2.082991557882263	2.11787012367332	1.711799224600673	1.137162130327809	2.5512098277561353	1.5994091386232758	0.3961612997794938	2.767442090298831	1.0618012747912096	3.2660715211963325	1.849853007694748	1.3485525676753558	2.2847612410939937	2.696676446201842	1.470782141368677	1.8937460293407211	1.3628000451295195	2.5743367432395856	0.797851571551721	0.9772574633663748	1.4958725932563415	1.3239889866496282	2.7837557710309198	1.3040457117968844	2.493209047551839	3.6931116288544463	1.848013994217198	2.215218069995004	3.123760034685318	1.6156218126415096	1.6003737185883116	1.7699079516381202	2.0462292422947743	1.3100555103735219	1.1877210086510068	2.0461062554998053	2.6461578488305304	1.7094405180483379	1.9417640592840528	2.5052592960501063	0.6703785675841978	0.9849120998163491	1.663853677958839	0.9299877752797837	2.1298561347013534	2.3375963945489704	2.278633819133335	1.5957733059260728	0.37909113037270864	2.4607480174967917	1.345196617044681	1.1772763651224847	0.8723212801105357	2.076266379531642	2.64821449144669	0.0	0.5505710682770096	1.811367830801994	0.6894390533160842	1.3119313661200034	1.633069805779548	1.33052847578094	1.6609002560574135	1.4688509295242556	1.7052173928461676	1.4470569696853945	1.0375852823194556	1.3371310017539249	0.5274663690665082	1.6770776034333827	1.3113612858049466	1.33052847578094	1.33052847578094
s15987	2.2155267237606235	3.2553133516754653	2.1758008204471655	5.774054885090864	3.8193260364979014	2.016906419679345	1.7206060629239661	2.4475000607086796	1.0460567421867673	1.1565471619360943	2.863874753523246	2.419301140488072	0.7447718359123743	1.633641344235663	1.7404201173621712	1.0971809423542351	3.050212764763179	0.7927110903305552	2.298755454460932	3.564349626592923	1.1059639441348517	2.9070280527969907	1.4327509772631553	4.224552930029818	1.6431974078054672	1.0846157315520508	4.254227737716224	1.4227292018929485	1.8615032473544675	2.0953539184703383	1.1428363863841535	1.3753956536131455	2.6192431798311606	1.5967494210768578	0.4189422970769564	1.1888816007547531	1.2977424733845977	1.3629054369873133	2.3471309503170357	1.6079619699892702	0.9520700967938245	1.417042659114083	1.6266250038551424	0.6135624122000959	2.4749298537385	1.0992290614496216	2.5950251827885538	1.7441509836472806	0.34509280476864546	1.6928425575730914	1.7850997406631615	1.5773579625951952	1.2410921726466249	2.1031663277143657	1.4724455642177539	0.4820618098275243	2.5559056446137007	1.24775869353665	2.8621820788141354	1.3020707446066906	1.3676259534865274	1.9512974524418203	2.247959714268486	0.9948705498864111	1.5669417115223223	1.3258027324937585	2.0255407680331032	0.7060732650951121	1.333229428160322	1.2553363374256887	1.426061509596749	2.7010978975823643	1.3048201145813458	2.199797597906159	3.274935563796163	1.8557362112330908	1.8870138870220348	2.7685996024275323	1.3083664372222106	1.1293026170563691	1.5275273721511402	1.6767658991289094	1.1898378779082506	1.0799853228944827	2.025900874964405	2.2242360207876213	1.2271774331965155	1.834702537656159	2.418205967665201	0.19492992640737167	0.6839037536486045	1.515896330687597	0.7308087247537548	2.0522174915613265	1.8938437758062607	2.0295680814169392	1.4521769916647715	0.6330767063800461	2.1147803305211643	0.9262247319390028	1.4531668281496057	1.0404877802562773	1.9635182762711019	2.4821044050105545	0.5505710682770096	0.0	1.6576063779817451	0.40648551989066645	1.3194682607037351	1.4888384356308217	1.3034702716779694	1.620260804701779	1.2227685452594048	1.4556183887066125	1.4651550196947865	1.0333968444998012	1.299332410545562	0.4010079194814909	1.531496510421508	1.3102240804167864	1.3034702716779694	1.3034702716779696
