	m46	s402150	s9450	s62160	s62172	s9586	s15949	s401978	s401612	s19507	s402124	s62162	s402120	s15825	m9	s62170	m3	m22	m11	s39314	s401614	m1	s401646	s12903	s401956	s62166	s62156	s15981	s401632	s62174	s401618	m31	s402122	s62152	s15827	s9466	s7863	s401616	s39326	m6	s62134	s7857	s19481	m38	s401660	s62164	m2	m19	s19594	s401996	m14	s62168	m13	s401622	s401650	s15997	m34	s39300	m5	s39352	s402112	s401620	m45	s401634	s402116	s402006	m32	m26	s401972	s401654	s401954	m28	m12	s16001	m25	s12438	m7	m21	m17	s15965	s19505	s401656	s62120	s402118	m40	s62150	m4	s62158	s401652	m10	s62128	s19501	m33	m8	m23	m27	m16	s12884	m41	m18	s401964	m43	m20	m37	s15947	s15987	m36	m29	m35	m24	m42	s19511	s138530	m15	s401974	m44	s12428	s12430	s12614	s62154	m39
s401652	1.7612385919336997	2.9908443234305495	4.730838713110133	4.762430936401186	3.1771739941308215	4.542108787476385	4.184475945996718	3.632268647716833	2.1034129437517763	1.3560380224294404	2.2026884505539215	3.3133289971300206	1.8771367057237416	1.5580688179800604	1.6225238744359698	3.480967624642229	3.5022967310148303	3.0229538827945426	3.0863047960764107	2.543801327961912	1.7489331361241747	2.446465187119414	1.1574148262254622	5.307378346442661	1.2277556108586967	2.018206076393973	2.941727309746148	1.6887185633246908	1.4569483483175834	1.812968786212755	1.712585618223406	3.547742119875554	3.004720953723603	0.9907895621905279	2.0858740664424653	2.961100947135099	1.2216456473110182	1.7378457603135868	2.6811840478725113	2.972208805747217	2.8465196719094665	1.5694670651057037	1.2033018454453301	3.1048424320799963	3.4215038402198212	2.06425871135434	3.3610936358827623	0.9333560032301966	2.8897157329626437	1.7360594641701508	2.2511451476328403	1.519682757548194	3.538094792622697	2.349455753173618	1.1721365547857112	2.9610617115038487	2.4100059468649646	2.2306224112603066	2.154530374117931	2.5339329202876537	1.1441091352868618	1.138015793829382	2.9120389282390486	2.147515245002198	1.49424959866185	1.2062770601531552	3.3219043021192523	2.889890556847604	1.9957069446223017	1.3773485476865257	1.3715351094049393	2.508470561511883	1.2600632443684672	0.9955124222781969	2.397164909193937	0.8184720329827098	2.495666494611346	1.7735670001287345	1.3435938394093592	2.993869498217153	1.3173500582629882	1.7563517826566903	1.241743289360916	1.5965528262352486	2.028228830884991	2.291995364608405	2.337674763328903	1.6589386297266635	0.0	2.5447997854021334	2.9659958674983447	1.2498501379098779	2.0740651465438265	3.2949676529203926	2.0153096876529197	1.383302507814513	1.322986060966971	2.269387884245503	2.1423373268211994	2.207643915449817	1.7438040766738618	1.7223736386141728	1.5411669520126619	1.8010732084516903	2.5275207928341397	2.491300126870363	0.8043695453821949	2.591032498267472	1.6654006462788948	1.1379271061025795	1.233979892704917	1.0316425437185557	1.5073496886182036	1.2061133352066276	1.160963483583792	1.629930962213577	1.2384460005653404	2.197620020732693	1.2084110331708369	1.2907420456442709	1.2339798927049166
m10	1.5239736817769993	3.4715824317061803	2.205445985640608	6.174508571755676	3.6485792963754275	2.0084791094404655	1.6826370164776667	2.9761940124182713	1.8510492420497655	1.229413216559018	3.0424038649463863	2.4250457467970006	0.8132040263077496	1.8957845021540802	1.6782077442336611	0.9621654116062379	3.438735570403253	1.0493380691714358	2.3684080218996457	3.0007968947492856	0.9548061806596498	3.0377863785912926	1.4031187012024846	4.242038589034904	1.8971550414783966	0.87369222402743	4.167830416388977	1.5677452432002104	1.8995131151284885	2.1245265309387595	1.0717802004351762	1.8181464258562803	2.6662201791923263	1.6425810634098696	0.5454208954252217	1.3552429852100814	1.4288321322792323	1.073774516394976	2.579006530897843	1.7925307081640849	0.8965473611506365	1.4872887311414607	1.680823985617984	0.6561488360113431	2.5488961031320243	1.1010748324376674	2.353701305404043	1.9323415228540182	0.637350239178881	1.7059142997787897	1.9171821748079347	1.5436523268241353	1.571380189870957	2.1729087245993566	1.4156869128716136	0.746458100186545	2.2220050859176137	1.451697406597878	2.916529121120957	1.0301578975596235	1.4444724325447167	2.1371606384676856	2.366965100819464	1.0909074976373079	1.5837935484099706	1.3957152238940844	2.0934590382558396	1.0427336547311763	1.6555830740240325	1.3248859303353067	1.4588263391190557	2.615504597850359	1.4073830518224553	2.349989874849873	3.272077946684665	1.9487812759413503	1.6917303607835275	3.0567533255069836	1.3694577844707996	1.3403451039984797	1.290292418092507	1.6024793900307401	1.30583274142961	1.1927882247591972	1.9569453500161327	2.2154388454683906	1.2369545555479373	1.9870448525572295	2.5447997854021334	0.0	0.6628488602192271	1.474332070787357	0.7812297965908067	1.7155971298051877	1.6622002302056857	1.8384269812324794	1.2259265922819658	0.736073351980099	2.281858710575731	1.0769765605488781	1.6471375425400212	1.268868294483331	1.9264202479870665	2.1506626186156637	0.7103864999092635	0.3504440920182174	1.8251980849527802	0.3685791639671691	1.5625062931176252	1.4641581314323961	1.3802647533053611	1.6968261087454652	1.262173691541788	1.5149899883714728	1.4926460144420324	1.1465591163117788	1.344620342384495	0.5917474743995902	1.5145117534498458	1.3225886390391572	1.3802647533053614
s62128	1.6032393421414521	4.021346213884571	1.9599732865035442	6.696624741777422	4.171106333449192	1.8089607404724939	1.603496086836656	3.5822890318552982	2.2910051519245576	1.7191938524816655	3.427825971231615	2.6943344925138315	1.435748790951802	2.4416811758364068	1.7561769070870132	0.8897926254342007	3.5351274365887604	1.5350000534735517	2.560003858376276	2.9903510414283425	1.2336126752413201	2.9884465914961766	1.8354418605409089	4.742001741078412	2.4465559973218682	1.4215320817096488	4.685194584621757	2.211501779926485	2.42427580748514	2.5332357119808195	1.3573540228804608	2.1948082319754776	2.478990539858755	2.014949539332034	1.1130929378225605	1.8838259805679631	1.976456412675367	1.5669250588829302	2.9109846078240618	2.3953984002588133	1.2923334917218188	2.1088744235996764	2.1052181966030883	0.7234302893543149	2.968503794174866	1.1863800208141209	2.1487201098527695	2.449174590074679	1.0451558513433301	1.765751863661394	2.2699485519518987	2.0603313187005927	1.8936115144667491	2.0861290759561926	1.797553285173787	1.2089241150414	2.0669323466524077	2.095183910114976	2.8863413566618394	1.0625478259918781	1.9510461249869469	2.441538734920157	2.021088352142106	1.1889436703649416	1.7876721808011946	1.9220965912724932	1.808155702743535	1.5090338540353823	2.311785105123956	1.6720012567955596	2.0506483337583545	2.582442863623158	1.9386362557025607	2.7029977318702465	3.343137778870517	2.480638309934745	1.4458949805345402	3.2240852696619746	1.7540415581110524	1.343801286902744	1.6885339565081852	1.8930847873914165	1.7528782797755897	1.744294616132711	2.0853989409446165	2.0610537016803145	1.4272388873086606	2.499605944862711	2.9659958674983447	0.6628488602192271	0.0	1.7745046327929008	1.16953288834875	1.4727034703100335	1.7705703552288612	1.990523963793451	1.6643809159509975	1.3973785439419144	2.5543530064606275	1.4030304513374745	2.29718893521356	1.905756522885251	2.1189589238263533	2.2412824554828177	1.3380092912270192	0.9784407106724335	2.260868898988013	0.9472983941052333	2.174542588729548	1.8479485952580181	1.915510489458311	2.107616969554459	1.7443507963506817	1.8789171126695452	2.006183301366839	1.7293744051775697	1.8586570006522756	1.2234744305368503	1.8495759801254046	1.8402836907599693	1.9155104894583113
s19501	0.8453640724941675	3.4045765180373375	3.651300436937479	5.663000838441361	3.586470740604008	3.466529677541795	3.135032183217189	3.518688947588422	1.895477120318593	0.6968921209249397	2.5754469418950614	2.9569440539356475	1.1046301109820755	1.6047313556643474	0.693927722765143	2.420258881678596	3.365083227528857	2.2582482315434285	2.7073987970952094	2.3273266555998315	0.6220605422050732	2.1939213502658483	0.4913707159952779	5.083378519058943	1.3691967124426987	1.2982332497993518	3.69457948352022	1.499699346554831	1.5153993743609642	1.811975035034928	0.5162772117593323	2.9356708934299864	2.3897269105599404	0.3013163644063155	1.0885273582758794	2.3592764287717	0.8304682998548983	1.0779246376148945	2.611007283338466	2.5596163907347775	1.8997286296570688	1.2720461622433228	0.6935651660858633	2.0681304988850866	3.1765966182986918	0.839547471988636	2.612690585713576	1.155860479915315	1.9744571032513503	0.9104730358538675	1.9741676407714293	1.2746669445709262	2.810291881691274	1.6926245392194994	0.25147937902605827	2.0764496564318735	1.4757968061876987	1.8793274058783906	1.8956249822803757	1.5839105718706177	0.7192046537717233	1.1569064340864323	1.9592360363203736	1.1846515366659132	0.7681597911827428	0.7310283886145018	2.444632492552362	2.1541487700311057	1.76337621412912	0.5737255416188082	1.102991506241037	1.7995734141277469	0.7625822141840986	1.3371114078477941	2.442806813103702	1.0488495429779414	1.3464210707398487	2.01948166334138	0.6866699089697964	2.1333207617818295	0.5168554417313636	1.2768407645869067	0.4449723592656465	1.0740201944607919	1.2081535020740666	1.503082454805451	1.5702705559217667	1.7124825647905841	1.2498501379098779	1.474332070787357	1.7745046327929008	0.0	0.9945642177336168	2.1368826564711143	1.3520869434694816	0.5170780768697192	0.46031393569583007	1.5105888400160967	2.007291020854159	1.460671405912032	1.5854350185750072	1.2723464654973229	0.793447481215598	1.074993812370423	1.736962960533345	1.5530959814074743	0.7813786698188282	1.6018164020121384	1.4855309439156823	0.24259751344030553	0.7664804030352007	0.5285449465512994	0.959821520602893	0.6298849684290546	0.7180050512913267	1.092303588333018	0.6656769750681616	1.3619298950814922	0.19699876919786313	0.67972584822749	0.7664804030352002
m33	1.4390529381396475	3.631434156628669	2.8781246709138246	6.183413352337381	3.8416850199016292	2.648433769723917	2.252236764020171	3.022273454811107	2.1208082097317758	1.0204860256299169	3.1523922883448456	2.975878672702169	0.7608767422013187	1.9124111348626451	1.4250045293764795	1.6821650894050135	3.8145717010678686	1.6002844190589751	2.8705963602582436	3.0631646417360496	0.8127074609643933	2.985024211897813	1.086049514592444	4.445799430314254	1.7687485236222467	1.1481848924403586	4.189286672421133	1.42880538388604	1.8927849665947878	2.2642274889110996	0.5141692745022389	2.436521150167989	2.878844508070724	1.1256337234958138	0.39483900433570296	1.8405041148419021	1.0790225234985886	1.1861540741727779	2.923102907027006	2.004778325396791	0.9297700776207939	1.1583478737533	1.0076302702573687	1.431384744941083	3.0503182603237855	0.6091704797750319	2.8146924925743466	1.6969342843952568	1.3501538057840454	1.5879875239721404	2.2399619998179725	1.57050384510355	2.236676029271014	2.2634834168552165	0.9859328231896677	1.3358587759656435	1.7764575858940506	1.6073051720677798	2.738607846185612	1.5261414098465995	1.1380416536954192	1.9886136002183603	2.2917199714849974	1.3442643313277147	1.4738703760802692	1.0291995296885992	2.557960582266555	1.6514823686435502	1.4713086682855068	1.1593869949312858	1.246330914710215	1.9700974898287038	0.9403497723293993	2.170757720704455	3.2679483828231164	1.5141711565591909	1.4371680002065061	2.927965269311052	1.2388058950426444	1.985699043505016	1.0612175863879165	1.7402475247042926	0.9102244833747382	1.1889655829262138	1.2298302447500404	2.095505579243906	1.6623297520987115	2.057589151253103	2.0740651465438265	0.7812297965908067	1.16953288834875	0.9945642177336168	0.0	1.464973674123241	1.8273307297117294	1.3371847329612345	0.8849364512192904	0.9502187347539225	2.501942004634829	1.482712889960871	1.4617608602703172	1.0462210173282376	1.2331899154668053	1.492215171294254	1.1071445132586706	0.9286489771847714	1.5193671483142188	0.7685416452088001	1.5483832425496478	0.980676466439893	1.0341136085151126	1.085066262052112	1.2479842698813801	1.3225874577056946	1.0027400917826097	1.1122336947818003	0.9538126344489629	0.9185322667498118	0.9506857817964655	0.8757861160497571	1.0341136085151126
m8	2.3489814666806175	5.067978114275182	2.8088250075731946	7.639936040064935	5.268494812143492	2.5889230288353957	2.271148518589307	4.065648794611063	3.4589858680368746	2.429885198323225	4.498646785929029	4.098513723848474	2.1876278310937334	3.3571228832005606	2.262661619568722	2.0523064827819693	4.838703488929055	2.55804158441803	3.955046870830759	3.8740214729885554	1.980444425528029	3.6703422701954214	2.436891414100917	5.234272871126208	3.2193125122360025	2.4767119564548206	5.640364075952661	2.8696018493984017	3.328672441129396	3.610794353970201	1.675367486977495	3.3921497282906765	3.447580728298675	2.34143541363035	1.7627776148852439	2.938155190239413	2.5191499293017316	2.548465588719908	4.186930754551191	3.1246858370736996	1.5770079305941005	2.5750003493112916	2.1876992180148562	2.054339529976949	4.258839348131012	1.3164815551620743	3.4117700625303873	3.117682993245812	2.246545716234376	2.4542857867831045	3.5038754665395473	2.9892833602921236	3.088903276708322	2.9658357461617726	2.263669747272994	2.205383155575162	1.7210904843965549	2.9680560723661027	3.380523839874526	2.3989421812340614	2.5563546426485853	3.201175275057478	2.293253122403206	2.309072119265044	2.5607976786237447	2.45827573350793	3.0391212898209727	2.6981948798005915	2.81426417065836	2.4222452855360177	2.7097456670014193	1.7724520010746492	2.352097428005863	3.4349600940734852	4.184749489292977	2.889550630973893	1.4484747203103985	3.9462049171051152	2.545227759455473	2.7960169706026594	2.3812623895283487	2.9526474904288307	2.2769004877338186	2.6172486660224696	1.5108407656718457	2.5403348751183272	2.7171556549974936	3.481915096152544	3.2949676529203926	1.7155971298051877	1.4727034703100335	2.1368826564711143	1.464973674123241	0.0	2.829548949376114	2.150077683129484	2.249709352718748	2.2337752785973994	3.7172076957965814	2.6467983208773305	2.8771571808756655	2.477903379639242	1.8976615955986114	1.872887925610731	2.2605349058012147	2.0242353459071794	2.8586100771629166	1.7451078831168574	3.0034079473166595	2.244649434538814	2.4712322092077272	2.295916140661398	2.635517531512917	2.6039534071627886	2.3900056332808353	2.5563330461473854	2.375956890699012	2.2046028845015333	2.1115554365760745	2.2948808919502666	2.471232209207727
m23	0.6566836892537726	3.1064891305587574	3.379077256593493	5.377768069068692	3.1825158379389964	3.3018402684325965	3.152374922017521	3.9732588758517617	1.320409807904122	1.2348471964918553	1.9274428149697396	2.019702550444032	1.5894614790985695	1.5774538327169392	0.9927183528189465	2.281903222958208	2.104005992654755	2.2767402320649066	1.5880640016711867	1.3645199124725436	1.0294260083992994	1.5219162607093304	1.2342695820311778	5.386947170595656	1.6099110969063533	1.2722883378677856	3.414255347021203	2.0129511564717624	1.4756145762001682	1.2275959483856824	1.5137016770787988	2.6127209300437366	1.280162850452998	1.515969984930749	1.6705250861825882	2.3057598129125267	1.6164879438861055	1.0698083162982508	1.6937508281863949	2.845057130428077	2.4928148697289103	2.0549182305549585	1.9818487920941037	1.882593308168788	2.5832647344247306	1.6717861102046592	1.3558648180506945	1.569572297452843	1.8828397548618478	0.7114556038918382	1.1468967824733793	1.2523811127258098	2.5197323247727077	0.747874641490813	1.3233740114243357	2.1693925543882893	2.1569499709292863	2.079667720673608	1.5768984434522801	0.8629177014774138	1.4181249886735012	0.9831199237203143	1.8005193250140241	0.594065385692117	0.6194909388762317	1.5518194261108023	1.324360573984646	1.9725316290189634	2.413555930486318	0.892496741469127	1.6651913679930346	2.858383408336362	1.7335171661701783	1.2700283847418592	1.630873196954703	1.9163644492280765	1.7645537651110565	1.547363999376903	0.9039950706302856	1.2546931422427143	1.0580602256488938	0.5062314553645109	1.367956359528339	1.2902450965403085	2.430974678069127	1.2624190529047088	0.7000393292351841	1.504730824679886	2.0153096876529197	1.6622002302056857	1.7705703552288612	1.3520869434694816	1.8273307297117294	2.829548949376114	0.0	1.5120280698673048	1.277671006055411	1.8448155651075233	1.0127621483300446	0.872338764519486	2.182943806844326	1.9355363617695276	2.0618179918716444	2.2143506760791904	1.9508461460545472	1.6918903187348935	1.3375774464288628	1.9590486633423183	1.7324534188224379	1.4232557268301371	1.5514520691282019	1.7984934456082826	1.0655912986854739	0.9376522006437897	1.7363982567516967	1.4182490277073534	1.534645113119582	1.5439329651400366	1.5377225428729069	1.6273971761366763	1.5514520691282019
m27	0.8939835097081216	3.8305750425292406	3.9357597572826553	5.949717853992815	3.9974112986129384	3.762867547817133	3.4563836245153885	4.014757235724386	2.306647104636129	1.1986019997004485	2.8461616668742575	3.3342396151823146	1.6016893758339412	2.053311690101581	0.5691416320358871	2.7450254487410195	3.5273438267391177	2.7182560014280983	3.0178232526248805	2.227840759937562	0.9742547984434803	1.9756623566804916	0.9754612518908892	5.580279821898744	1.8103691498999357	1.7690083421315073	4.016603628080675	2.007960058240137	1.947412490112635	2.1612537122937776	0.8329315486880685	3.4013739846796036	2.3033150440154944	0.68433865280807	1.515726985639976	2.847080035927392	1.3301671863028124	1.5420743740092075	2.947235612306071	3.0660725774244204	2.2668687580599594	1.7631697754228413	1.0054506418848177	2.410050089857396	3.6339035353127778	0.9494676167297091	2.6937973855195634	1.5629386674957841	2.3872217761731167	0.8704727463789216	2.336844011633913	1.732338951092921	3.256227095355523	1.6145326307643784	0.756170539316022	2.5058757231822812	1.072980521708355	2.395322062783205	1.5913134896030685	1.850513552476903	1.212134713314783	1.317972637170302	1.6523183622528512	1.4249819800720267	0.9350727574949852	1.2335796329965532	2.5129076639149677	2.611173920722238	2.259380015316894	0.9691515929869641	1.6075489468303326	1.4625049897506919	1.24763298263259	1.5136278106279144	2.3516270169476465	1.4445958715644032	1.1273404868399413	1.941820806416382	1.096683507893987	2.423504857849664	0.977811580375898	1.5760618847166261	0.9598981477325262	1.5707166365453884	1.0926647703731607	1.215506138334372	1.8826023088857822	2.137352980746952	1.383302507814513	1.8384269812324794	1.990523963793451	0.5170780768697192	1.3371847329612345	2.150077683129484	1.5120280698673048	0.0	0.9726809033385523	1.9938971497883928	2.2639978276376462	1.8390421987042378	2.0870477572248003	1.7798748443422352	0.6272511542272521	0.7418647612713215	2.205721856245123	1.9803527322796965	1.141425414086158	2.0027706687359075	1.9883448311834198	0.733374846359487	1.2715591594942126	0.8613411153163126	1.4247445617513872	1.001745701360846	1.1878372444298841	1.6014444615549175	1.1727141592832147	1.8296770103774147	0.5923448023557109	1.179518274537368	1.271559159494212
m16	0.969310631920591	3.02712589448496	3.4177319160859945	5.418170945932817	3.2175868547543267	3.2300352324841026	2.8893028077485603	3.1229269967338786	1.5226919529048133	0.2535209830726623	2.3473755809466765	2.5944024220841784	0.6936228937768322	1.2221482999764832	0.9823970417184508	2.168370277643971	3.1982377243595463	1.8642578078186367	2.411287730603733	2.4248642470804525	0.5196817730980545	2.3949090698485107	0.2028417223810085	4.676476538304823	1.0244684485677036	0.8776920596491458	3.424833219664948	1.083094488613858	1.1558036883159601	1.5176909970363914	0.5957355112756854	2.51119707883666	2.4692605625745654	0.48488507137475684	0.8140860060462544	1.9255176450954485	0.46768890766587334	0.6664563926606334	2.2984841602942225	2.133339487476462	1.6728284833431	0.9185457695356803	0.7608836615754803	1.8002377624288353	2.7446444012126183	0.996315503305725	2.5377782099383412	0.8887072322970463	1.6308867696726113	1.087996705112391	1.6471886696723232	0.8771543403425361	2.4104503932833015	1.801470920713175	0.24724216388138182	1.7265265953799132	1.8789433830425966	1.4241948312714583	2.1765268135107787	1.3882949443271226	0.354886328749574	1.137003099824688	2.2480671451031	1.056121373317917	0.8069524496016759	0.37210662796727584	2.3914968077102343	1.747893497143692	1.3834644082901923	0.39847573098776295	0.690368409610089	2.1949886669631264	0.48247204356740453	1.2912149647587998	2.536701630465045	0.8675133965697578	1.6353297690141861	2.131965749338601	0.43626754535438045	1.8821689516060616	0.235910465444639	1.0629133523024656	0.11136013502039738	0.6234825830654177	1.5162606128621126	1.7871300154208933	1.316307568368035	1.3478077599425151	1.322986060966971	1.2259265922819658	1.6643809159509975	0.46031393569583007	0.8849364512192904	2.249709352718748	1.277671006055411	0.9726809033385523	0.0	1.1108165115994388	1.792767175274671	1.1387179126684914	1.190515905720407	0.8731939280447575	1.178591801184472	1.4955910031440132	1.3472948902605517	1.2143694153171198	0.6475531973802852	1.3182847965553757	1.0458998543562759	0.3171658920289757	0.3901163371974827	0.6337870080181817	0.5574014649210476	0.4802793781361697	0.48953856989398054	0.6322320772302994	0.31060041444966513	0.9683418487653971	0.49619683124908276	0.36895321653004726	0.39011633719748245
s12884	1.782674959586108	2.893424843995997	2.6072467952389484	5.621448968875825	3.1054799722375845	2.3896175731287332	2.0009788603331287	2.3216051581001333	1.538089573247375	1.0091114199601627	2.7349800279438976	2.269309174321677	0.4197660226549689	1.4154364730024303	1.923116362506905	1.412690845169086	3.455469821038797	0.7942678539551643	2.3257442357882243	3.1895656779680097	1.1608508060227885	3.2753077363159644	1.247743856386677	3.71302365399069	1.4270683640414656	0.6206072124581319	3.6422089733440672	0.9101411678708684	1.4627028651243825	1.8458644587638227	1.2428578342080088	1.5610714146578646	3.03698323832381	1.5455994027842563	0.5813464204221175	0.9163143541450858	1.0512670254144123	0.8686330486575905	2.3497724561410323	1.1639719713400611	0.9493412160532868	0.9209574605314441	1.5056955192330255	1.1280598195834044	2.1697978900362367	1.473306871745991	2.7369760364145344	1.5318326657880208	0.7688368020109361	1.9559385298557574	1.7278206241010166	1.168482352616635	1.4346240800512828	2.495475223953923	1.3458119102516817	0.7125621236197919	2.639799535530334	0.7514713297096305	3.150744619906129	1.4056328864922085	1.1441926211578208	2.0389508951763475	2.911935594361196	1.410431410938999	1.6946853434006133	1.0713914710244854	2.562660944489482	0.8240040082736031	0.9628481788768142	1.3114826666867498	0.9601711032520002	2.900676011492011	1.078153811407007	2.1650403497918074	3.362888091072445	1.5370935235333512	2.218379588690367	3.057747638206579	1.2847489469628366	1.6419840233799532	1.2139275184339369	1.5761884436751354	1.1561143373313287	0.8283323084311185	2.1339328430899154	2.6128803514623122	1.396483852466198	1.554609844565385	2.269387884245503	0.736073351980099	1.3973785439419144	1.5105888400160967	0.9502187347539225	2.2337752785973994	1.8448155651075233	1.9938971497883928	1.1108165115994388	0.0	2.1750685966113905	1.1190616698593019	0.9734193030451876	0.6752562458663103	2.0329659875775454	2.345448994544992	0.26583030774328364	0.4502442457568479	1.584924877099744	0.5674384361330808	0.9731082523066217	1.3834606730331815	1.0391730090535574	1.5374511691931994	1.0271612047386538	1.432469850166168	1.1833379422076176	0.7201671686973652	1.0593075184100362	0.3157832662527154	1.498832358991807	1.0394330065317254	1.0391730090535578
m41	1.57955234482681	2.283761488190577	3.846833313675663	4.450024950301688	2.299345029583442	3.7873130059679663	3.649079290265252	3.8462028168365463	0.8406054985701763	1.6256911861433012	0.9896789565944478	1.476302121255994	1.9816126903271014	1.2750479679800053	1.855348188371071	2.807501190310651	1.458681470440687	2.4967980091764685	1.0584053088972427	1.5541348995717177	1.7870089681235728	1.9446372521693014	1.6779417863012802	5.22754562358248	1.4609874076824436	1.5660197626571921	2.528237157614804	2.0525970133847125	1.1946118035403646	0.5803779872507536	2.2506319935813943	2.5463813130873687	1.8131232361527987	2.034722318422882	2.244824857604339	2.3460735534070865	1.9018705959307136	1.3798355741505324	0.7917651093124126	2.8495551363233607	3.037110375485564	2.2613239801281138	2.477485018168935	2.408151995331812	2.0410327085635793	2.5183981336764325	1.7360382181478804	1.5460114430217577	2.268466078051914	1.6080386066286956	0.5993958022513042	1.2103314654825794	2.5926713554192893	1.5312102897076496	1.8755606403724565	2.5361270846798583	3.093646096570314	2.0473723271575057	2.133716335260216	1.5313541017572572	1.7230342832319137	1.1210651128520077	2.7696298221969444	1.4446037916957841	1.3578820259596536	1.8847488025625863	1.9121398291793785	2.1304854653212666	2.5075458536873336	1.467510889405119	1.8104864558293066	3.7082638777068038	2.102455206805469	1.1965372648590393	1.5929955686325843	2.069750695045852	2.753630725591006	1.5306048781031971	1.3684626794357262	1.6178001219349736	1.5772123951375159	0.7823308776165261	1.8558873756934209	1.5023896198178877	3.204079878153869	2.1696710439487603	1.145988084795988	1.0800117073727238	2.1423373268211994	2.281858710575731	2.5543530064606275	2.007291020854159	2.501942004634829	3.7172076957965814	1.0127621483300446	2.2639978276376462	1.792767175274671	2.1750685966113905	0.0	1.223091150056929	2.234924893607164	2.167189200991203	2.7798498315492033	2.997773717138076	2.27053470906777	2.158816414293636	1.559347059906028	2.493735692508562	1.671359584530809	1.9703569576667401	1.8704342514121455	2.283788113252825	1.336691930340403	1.3941870757932322	2.105529129920043	1.6446331660804672	1.915074929262308	1.9347415688902867	2.1513432931703784	2.033410732087118	1.8704342514121457
m18	1.1651238266944997	2.7359797769902445	2.7724785410221657	5.331462373489013	2.85372697931601	2.66544250012716	2.4714500034034175	3.2085596945866492	0.9112138965267531	0.9929937940469205	2.0434491224862743	1.5754530020942192	1.0181038393440351	1.232175860596665	1.470196283755666	1.628734193829409	2.40016031023556	1.426361824788159	1.3901246102028328	2.2001197092724087	0.9472897751039588	2.393506990846937	1.173376581294887	4.547019352678265	1.3625103635361422	0.547607597912051	3.329110541120791	1.4741827203050937	1.206587606516781	1.1569291389423195	1.4145726431149113	1.7636588377603502	2.020786683480886	1.5823594101805265	1.1721321577767787	1.4379516046527783	1.3355484921285197	0.5639995804319953	1.5448995544921806	2.0315217971871653	1.8769962121810728	1.595510030440245	1.8842443611010198	1.216696869687172	1.9298754868796102	1.6208905927745865	1.6944327636412864	1.4577487436420808	1.0898708783138196	1.3214498082210957	0.8754269491034613	0.8944025655384363	1.672416892355518	1.5768958977460532	1.3303219705579301	1.373465821121227	2.5173986430569615	1.3434609673890552	2.412085038783595	0.5610476776511217	1.224888291325618	1.4294042469210777	2.3627263074548304	0.6228966820523666	1.0782709973061313	1.3074852341322736	1.607835712518058	1.1046481971238487	1.81647923663788	0.9473352054038329	1.2688215387100146	3.0809926535985905	1.470684016005219	1.6331124905779533	2.42520542428462	1.7741531961529413	2.0283275034877346	2.2752520830025382	0.9029397159460294	0.8185543158261066	1.0102419268879719	0.6831666943772154	1.240494507383428	0.8162345083447688	2.4731889859753027	1.9634710453926696	0.30033639130235634	1.2084243950194824	2.207643915449817	1.0769765605488781	1.4030304513374745	1.460671405912032	1.482712889960871	2.6467983208773305	0.872338764519486	1.8390421987042378	1.1387179126684914	1.1190616698593019	1.223091150056929	0.0	1.6417842991553888	1.4023374222836107	2.2044652559214097	2.4463807029313878	1.166299697919422	0.9688055104645604	1.405123457700979	1.3095592977887471	1.203620490761206	1.4281761701788895	1.2848233839711662	1.7717700658385787	0.7449399411595378	1.0557188212803312	1.5254502687043794	0.9073261218774701	1.3004947741186221	0.8248931477978148	1.58337375445689	1.3745273055128036	1.2848233839711665
