	s12903	m41	m25	m5	s62162	s62160	s19481	m34	m32	s12438	s401660	s401612	m3	m1	s402150	s401656	s39326	m40	m11	s16001	s62172	s62156	m7	s402124	s62152	s15965	m46	s7857	s401652	m39	s7863	m36	s62174	m45	s62166	s39314	s401632	s15987	s15981	m37	s401654	s62158	m2	s401622	m28	m21	m8	s401964	s401614	s402122	m9	s401954	s19501	m27	s62150	s401996	s19507	s19505	s62164	s402112	s401646	s401618	m6	m14	s138530	s401616	m18	s9450	m4	s12614	s402120	m17	m23	m35	s401620	s401974	m20	s402116	s62120	s39352	s401956	s62168	s9586	s401634	m31	s402006	s19594	m24	s9466	m44	s15947	m26	s62170	s401978	s12884	m43	s401972	m22	m29	m13	m33	m38	m15	m10	s62128	s15827	s15949	m16	s39300	s62154	m12	s402118	s15825	m19	s62134	s401650
s12884	4.482286930609182	4.675653562748037	2.7349381520243736	4.5741079274475265	1.3226029224483282	4.101443619735231	1.3503440840384573	3.399643973191256	4.466840537042913	0.9723149071736955	3.5816725892723236	1.6133777331387564	2.8361182928590494	3.5565893928438466	1.3239791660829647	2.145191606793796	1.9356703308802163	2.2305817467559224	2.5888594963138964	3.928679143100163	2.8650711138783134	3.2353088671380608	2.8447695085662734	2.311235119517681	2.061922914475397	1.247173732858713	1.584145684650256	1.0950271938068146	0.7436065509134631	2.347584759041627	0.9204654538401571	1.0522468357646368	1.7203236909314352	1.5060449192992074	1.11633521205703	0.31531464286284167	1.606641960282804	2.910613667605409	1.654405583588308	3.0621974182653204	3.0581879820763445	1.9104826655771383	2.254786248952269	0.8188382716028316	1.2559358246877705	1.8598167796588765	2.491939853184949	1.5116058499217837	2.077198436949577	1.4664016654910226	0.7302248646673349	1.2309544517004605	1.1255190616850244	1.3048177103640455	0.8241326785750931	0.9921613687564598	1.44432592932175	2.603401002865791	1.4617536191863136	0.46595948955772887	1.5614913365492737	1.9697439578107976	1.4094357801768858	1.7803975261050382	0.05598644229987426	1.4261045185206687	1.9190720624844668	0.4482335248214938	0.7764141428613237	0.8283682219711683	0.9622282801345544	0.6764762761104233	0.4385642248594317	0.7254664443125429	1.3923967278348905	1.0928246265002488	1.0203412799963263	0.7687101376823531	1.527851295214279	0.5034317099142925	1.2305088112549083	1.542999047156054	1.0629345577143223	0.6492634491817894	1.1295512338779603	0.9328881136887984	1.4824968542869175	0.8965697932319053	1.1345677699131194	0.8970631950834798	1.1227488745943248	1.4419105380520907	0.8849705400430878	1.5763535829082476	0.0	0.7705903418969716	0.3236540645736302	0.7890513350665983	1.0938027219938133	0.9548444645070319	1.018655377168255	0.9548444645070318	1.037747033780844	0.71822971828617	0.6990760247952936	1.0853562857140626	0.9292441190557075	0.9548444645070318	0.9548444645070318	0.66944105392044	0.954844464507032	0.9548444645070318	0.8055066584597889	1.0058777400765015	0.9548444645070318	0.9548444645070319
m43	3.9934839623861524	5.423698588437694	3.4677608141313767	4.543627557316222	1.3673675106271324	4.379479237771299	1.1977268860580619	3.1273352417452416	4.624864256181592	0.6099999984534848	3.533282163691654	1.2869620866126643	3.3508945687402045	3.830468468296103	1.7374258475753348	1.9874936381546031	2.0342390281461813	1.8511582406729892	2.794185426451281	3.579580558725308	3.3271913940667823	3.5406703402394992	2.813465979488235	2.3151840020338654	1.9852448788418409	1.7891617897172436	1.354378232274662	0.4547889708956896	0.3168695454630959	1.9379607294962664	0.39511608036488194	0.3614174298865215	2.254316030759967	1.7701021990375112	0.39460691444424584	0.935376223842444	1.0436046889238069	2.565247283345248	0.93804649033205	2.9025216606154767	2.9544361105567156	2.0997233482850666	2.6077311258050595	1.298240200177117	1.1789400456941992	2.118961730509559	2.085154303109838	1.1306615473905026	1.5281955537347376	1.7786778063803532	0.746865343944866	0.7534239806821672	1.1965611556360383	1.6888794396786806	0.7799466384119594	0.7300361204120073	1.1117483979955165	2.9656497076970436	0.6972160322192561	0.45823093718656666	1.1873948317282708	1.3379325980913517	0.8871205911970798	2.0909926222860995	0.8121362973667215	1.2545499023320925	2.4897881958565793	0.6584168477380734	1.4589158522758698	0.3156852552425744	0.2803584976877302	1.221016187816037	0.47157435304811457	0.7913731059639887	1.4540783839015887	0.5675877627413066	0.2688378969213577	1.2290954880944616	1.0572852245027433	0.9341375350605844	1.2351320916169475	1.4274103705988	0.5515127594881487	0.7574555327194389	1.055013389315562	0.36412961638286456	1.1129131176725806	0.2760587065402285	0.38958351011856374	0.4278488083325737	0.7296121955693197	0.8160246413827692	0.3498281829062287	1.0018272724409405	0.7705903418969716	0.0	0.4975117991462829	0.14046955822218263	0.6767987295023113	0.39998289936237674	0.30879656485717005	0.39998289936237663	0.8485293204515693	0.951953712572993	0.37164627110777637	0.5562985821447788	0.4050557332752059	0.3999828993623765	0.3999828993623767	0.2616312112397307	0.39998289936237674	0.39998289936237647	0.7550395398876861	0.47522052665956555	0.3999828993623766	0.3999828993623767
s401972	4.348676691153288	4.927529594835408	2.990206721255023	4.51628291491244	1.4179428715916624	4.321345452061198	1.2616434633635607	3.1645981352293613	4.469906241223592	0.6955373970056821	3.6423377218959816	1.3925217943751471	3.0327647078497626	3.5760184072033905	1.5664161430826127	2.052477087943439	2.023095691453116	2.065836753780604	2.7448893718337715	3.7943610316299816	3.116274264488301	3.4613825747562563	2.6983634909501273	2.3697031403691637	1.8618771814423123	1.5265904130265693	1.3306688240391191	0.8683050524930691	0.5594694268109848	2.2798702861082263	0.7284617519107898	0.7384083351869147	2.005204659651982	1.4368292380673966	0.8762542649927386	0.4415333847888014	1.455593885577662	2.8105649544720945	1.4266220121970727	2.849629044629461	3.107800671235839	2.055560598960514	2.3585406112146754	0.8595782927091729	1.0506016412408903	1.8795063047498959	2.2200997113703145	1.4201587019965296	1.8795031928367403	1.6213054883195006	0.5101743374352598	1.1102726262437068	0.9887313104253572	1.3641684324182084	0.6940909368928224	0.8713665897025914	1.346979868593897	2.778075013473573	1.185415576991455	0.31217397307258	1.4258346882531021	1.6919348381367143	1.2758019890355952	1.962410643413161	0.3583608219571929	1.4243773017907386	2.0940247544991313	0.43673233178989235	1.0842500132314337	0.6318903803025313	0.6881522079907766	0.7973193050372086	0.2033915949308992	0.7760853799036703	1.3519340013021555	0.7710043426453864	0.7216545259183306	0.7921539263816285	1.3079501522712282	0.6413614908143045	1.2740484164236374	1.5601333100848445	0.8824837588316287	0.6904207543398807	1.171691215136109	0.7096313104943984	1.3555618347761824	0.6503118360163145	0.8610005350118063	0.7052612271524197	1.009332016286774	1.2203181018870373	0.6889913821444266	1.4238787623732398	0.3236540645736302	0.4975117991462829	0.0	0.5582678247165126	0.8584300877853518	0.7482281465464324	0.7077366919404362	0.7482281465464321	0.9668908154557249	0.601823540502174	0.4278621863338079	0.8769781401042323	0.7186662090321073	0.7482281465464321	0.7482281465464322	0.42690293153734044	0.7482281465464324	0.7482281465464321	0.6550418859613916	0.8135016386994484	0.7482281465464321	0.7482281465464323
m22	3.9270660556292594	5.4619956301095876	3.4973829296156365	4.580010097280499	1.2465582475421206	4.2576131071957	1.1903501001598624	3.247733114986331	4.672661659327929	0.7186537909354159	3.436362172453062	1.3642308491691584	3.348699401090144	3.9029368602501657	1.6450606812279662	1.9983179404793128	1.9606776953284812	1.8548284180231032	2.7020260236051015	3.5695850323879	3.251075499494613	3.4225612572977897	2.92811337251727	2.2345812459460697	2.1255122919465896	1.7211766098167984	1.49035056075788	0.413105591914043	0.26080159141246256	1.812666290403737	0.32836713866317513	0.4676964342948967	2.1771734885811336	1.892657590391294	0.3377993220708155	0.992292246766335	0.9348591613190883	2.514463917073574	0.8740297297861269	3.0378835646815183	2.8419386848219195	2.0065511537490326	2.6255687874753004	1.3843330170463346	1.3030819243011544	2.1736181766562295	2.195283433140553	1.0282611349285489	1.5014773835624187	1.7262039629823651	0.8636889621883633	0.6192386871973962	1.300388481227886	1.7446473202513872	0.8267104463985467	0.6975120003244675	1.0394235584036005	2.922067509508656	0.6937161583431379	0.4795519778655095	1.1489341737052146	1.3798089102293971	0.7624874721670886	2.0141012256001645	0.8319743092647461	1.1404187504397467	2.524972690247502	0.6606494648448379	1.4313548352104577	0.24953175308215095	0.3265258898794913	1.2717495215390455	0.537472947228265	0.6997332628760584	1.4830942702824423	0.6999712290714495	0.34817489023728654	1.3177782153721498	1.0842351431625938	0.9263051835077234	1.149799555842848	1.3233605733119438	0.487980630063642	0.6926437313728736	0.9232055132890664	0.34190567989455795	1.063051293146755	0.2807571414856257	0.40121647519930287	0.39086949638861207	0.6274635081919628	0.7820005549502587	0.27874815704311307	0.8873279925384252	0.7890513350665983	0.14046955822218263	0.5582678247165126	0.0	0.7326296855655523	0.3517432428006742	0.4140587860927343	0.3517432428006742	0.791487635505209	1.0572378465119303	0.46028318920452704	0.5342358549640409	0.37880289977150017	0.3517432428006742	0.3517432428006742	0.3017512289813354	0.3517432428006742	0.35174324280067415	0.8153084331403436	0.417464927292192	0.35174324280067415	0.35174324280067415
m29	3.653636137476749	5.487247906966082	3.446155482984231	3.8827140724592764	1.5480651397225118	4.7286414612361	1.8651443283028348	3.2712046234159713	4.018946837495762	1.083850070422226	3.2938341102182673	0.6473497406813317	3.05865921860086	3.3143150261072045	2.118092971403953	1.3574348136943137	1.7969619617275856	1.245313980571921	2.6702791564547295	2.9874366718027194	3.832420417848242	3.879982119074877	2.3153540739138783	2.04815248547438	1.908856526038514	2.191704620103839	1.1357803915492548	0.5350602296713083	0.5965762980195822	2.0410215287412625	0.5603693454936085	0.7194619191955858	2.6257735339514965	1.7190928080832286	0.8757604729253347	1.1342294201245147	1.1856181134108517	2.1116749506085313	1.129799979935869	2.595052975735954	2.8293425678360875	2.0289257574795974	2.180599339996666	1.5570466966453318	1.464054617188227	1.6399408460296385	1.6423659112601896	1.0767791906046211	1.1163171738793811	1.6120304169920743	1.0695833272573456	1.1533549037868782	1.5876111874243375	2.1687540482123366	0.43628614334616583	0.4926344170521502	0.8786026170755388	2.690026420915848	0.9911890569707372	1.034100860510466	0.7700485883429452	0.9150685887657622	1.1645102052508622	2.010552225932796	1.1036990436037217	1.275542396489265	2.9300385966603946	1.2252987179899362	1.6400875090236329	0.582626274539563	0.45333942133024446	1.629464751552742	0.966343180307207	1.3417696323217956	0.9280493233651183	0.6672058700471536	0.6615289247364214	1.4770593742811724	0.45705702994187836	0.9678045479125443	1.1543113603195307	1.361379005941318	0.5526868453998001	0.8938183375070557	1.382820300350946	0.45408925199620476	0.7642560471517151	0.4665607550441314	0.8747739772352063	0.4685703612960881	0.7943238863006089	0.6353518080783808	0.5803525740923635	1.2703746160386682	1.0938027219938133	0.6767987295023113	0.8584300877853518	0.7326296855655523	0.0	0.5083002797494295	0.6530236833868609	0.5083002797494292	0.6775015332293829	0.934562915695997	0.9500758412958644	0.3941472113565537	0.44147411840136885	0.5083002797494288	0.5083002797494292	0.5187369795795166	0.5083002797494295	0.5083002797494288	0.4298024252485507	0.5268276695266603	0.508300279749429	0.5083002797494294
m13	3.622121865411548	5.567489391416035	3.5417558176501642	4.282362726168927	1.169513263079052	4.309776972163162	1.5351829187776052	3.4293438212529233	4.4264984541024965	0.9936694159644782	3.167600095187355	1.145792026789614	3.2071566437525707	3.738476812184678	1.7545208059153625	1.6764306637009159	1.7158015400850595	1.5156000167718873	2.511262717653558	3.2223651337542463	3.4539982980675665	3.4744847601522117	2.81317798105687	1.9626949967925842	2.222529947393124	1.8743521919920327	1.505976425440208	0.15655470518577502	0.21705777619440564	1.6602479006457118	0.0648471871969064	0.6189850705149894	2.302878607480296	1.9940013242364336	0.48555055920741025	1.1310810472149366	0.7829045631490008	2.1699521189824864	0.8024851330205329	3.0259371092769833	2.6064888515575686	1.8339870997302332	2.4345800548806706	1.5937784544708697	1.5357459697596552	2.0048090422388056	2.0793366957752824	0.7653836642205447	1.1786634603378885	1.5568679465534285	1.089322884809784	0.6497360889761472	1.57727921726828	2.0522990978838647	0.6758802315416216	0.4027304243854285	0.7168078590573863	2.725120444164256	0.7463303744087831	0.78236516539741	0.7981600455775985	1.1561794338354296	0.6926328555945793	1.8646941370765422	0.9828617527124242	0.9411439523948875	2.8068184579805893	0.9593381785960298	1.495250292515152	0.14192110518602974	0.2636351469023194	1.5300297058056194	0.8066182936661258	0.9252048752561024	1.2486312318517565	0.784918159166606	0.47746944548352727	1.521037233970371	0.7811968839009577	0.9021314184348183	0.9411393021362713	1.0966171204482829	0.15502419735874462	0.6333587406016791	0.9273785038117152	0.07357011161569652	0.7168243644780429	0.15918569242509198	0.584797453027524	0.10239210347418722	0.38644618289972815	0.49208356498592526	0.09837081677999446	0.8244946577482312	0.9548444645070319	0.39998289936237674	0.7482281465464324	0.3517432428006742	0.5083002797494295	0.0	0.5421489129618411	4.078877297130035e-16	0.5160282870278791	1.1314540987481017	0.7682651847479051	0.19352561761229914	0.07553313596931144	7.134857379268761e-16	3.358321532987702e-16	0.33268508590558	3.4025407125246865e-17	6.924617835297243e-16	0.6914258452163442	0.07754793812410196	4.923021297556931e-16	1.5110661037201324e-16
m33	3.975151783204534	5.603818100178085	3.6626176005381597	4.517305561568182	1.6398309802264597	4.6665684916708	1.2799407741482436	2.8952785553001115	4.637163681779496	0.5323793020080022	3.7038387628560607	1.17297752594678	3.54215316612812	3.8445164251317245	2.0437237003181066	2.0024219986531273	2.2398427402995376	1.804185810634756	3.0370618676217083	3.5292499744320036	3.6035923861655808	3.8343641285787786	2.682437897832155	2.497275912966101	1.8133813185717167	2.0888387670237107	1.165280401802704	0.5169427846697858	0.5647395192964082	2.057852131954131	0.5712524918649322	0.07913634758184256	2.5581484828133774	1.7411637314495505	0.43668356191118635	1.119624190820701	1.1247235659305057	2.5913970473125842	0.8911545601582427	2.6910342030774332	3.136258615170946	2.351526460921715	2.740018741598483	1.3972128208339625	1.082830919848377	2.184773108193081	1.8407547262895685	1.2706841878960782	1.4728640678340288	2.0160609052173495	0.7663886160513247	0.9275588569449021	1.1805121956670594	1.7923120862832822	0.886500717436031	0.8812833498041708	1.2343429354867812	3.1810665803614993	0.5433050724338215	0.693989502781841	1.243483918922051	1.1382279182416015	1.0179663649972923	2.3511669265420703	1.0569250912946255	1.4679823146329576	2.644998147738086	0.8959798341583028	1.7381182705164755	0.5337246779739468	0.2935605506847825	1.384919489741571	0.6604951918645695	1.0792682268803582	1.5354652360002194	0.3336528249430547	0.09753044707158345	1.32532271774579	0.9872724135966315	1.1803559924520732	1.465283826248048	1.6356111780220441	0.6790214925511585	1.034543488710006	1.3270072135259217	0.4898599103278618	1.1929308063145179	0.3982313261893628	0.31040870687114125	0.5900425162701006	0.9098648782520794	0.7920333556878061	0.5440982943796472	1.0875085162739686	1.018655377168255	0.30879656485717005	0.7077366919404362	0.4140587860927343	0.6530236833868609	0.5421489129618411	0.0	0.5421489129618408	1.0312537749829223	1.0082094402887716	0.47362993297871775	0.6252894642336737	0.5392606827336002	0.5421489129618406	0.5421489129618409	0.47609951744294465	0.542148912961841	0.5421489129618406	0.8459292758191618	0.6104875169961692	0.5421489129618408	0.542148912961841
m38	3.622121865411548	5.567489391416035	3.5417558176501642	4.282362726168927	1.1695132630790521	4.309776972163162	1.5351829187776052	3.429343821252923	4.4264984541024965	0.9936694159644779	3.167600095187355	1.1457920267896138	3.2071566437525707	3.7384768121846776	1.7545208059153627	1.6764306637009159	1.7158015400850595	1.5156000167718875	2.5112627176535582	3.2223651337542463	3.4539982980675665	3.4744847601522117	2.81317798105687	1.9626949967925844	2.2225299473931237	1.8743521919920327	1.5059764254402077	0.1565547051857751	0.2170577761944056	1.660247900645712	0.06484718719690664	0.6189850705149891	2.302878607480296	1.9940013242364332	0.48555055920741036	1.1310810472149364	0.7829045631490013	2.169952118982486	0.802485133020533	3.025937109276983	2.6064888515575686	1.8339870997302334	2.4345800548806706	1.5937784544708695	1.535745969759655	2.0048090422388056	2.0793366957752824	0.765383664220545	1.1786634603378885	1.5568679465534285	1.0893228848097838	0.6497360889761475	1.5772792172682797	2.0522990978838647	0.6758802315416212	0.40273042438542844	0.7168078590573866	2.7251204441642565	0.7463303744087831	0.7823651653974099	0.7981600455775987	1.1561794338354294	0.6926328555945797	1.8646941370765424	0.982861752712424	0.9411439523948879	2.8068184579805897	0.9593381785960298	1.4952502925151518	0.14192110518602977	0.26363514690231904	1.530029705805619	0.8066182936661255	0.9252048752561026	1.2486312318517563	0.7849181591666056	0.4774694454835271	1.5210372339703708	0.7811968839009574	0.9021314184348183	0.9411393021362717	1.0966171204482833	0.15502419735874484	0.6333587406016792	0.9273785038117155	0.07357011161569611	0.716824364478043	0.15918569242509167	0.584797453027524	0.10239210347418706	0.38644618289972843	0.4920835649859253	0.09837081677999458	0.8244946577482315	0.9548444645070318	0.39998289936237663	0.7482281465464321	0.3517432428006742	0.5083002797494292	4.078877297130035e-16	0.5421489129618408	0.0	0.5160282870278792	1.1314540987481012	0.7682651847479048	0.19352561761229903	0.07553313596931108	3.057432484080861e-16	7.385462992565639e-17	0.33268508590557977	3.92658884260978e-16	2.859178002020065e-16	0.691425845216344	0.07754793812410223	8.826128745312643e-17	2.575464110655965e-16
m15	3.4571599761984584	5.404505547505386	3.316198968533572	3.9757496240055805	0.9140571167469076	4.11173673740593	1.9283455787797645	3.8680399137374533	4.100460772370687	1.43534824040804	2.7335169665827803	1.1968142549001763	2.7759566959436537	3.4916914219217547	1.6272641894731603	1.365811442953262	1.2090549424748813	1.34347977662364	2.0339834611431264	2.9821386553613825	3.4180787164394464	3.269106669046183	2.830479392757058	1.48001511090446	2.5077762455144197	1.785129545857762	1.7749830126676815	0.6179862314897566	0.5408886406096264	1.6033947631692878	0.5017007278835417	1.1098180606093053	2.1559487884804605	2.140519195238644	0.9750469738843831	1.2037456362561092	0.9421096763063936	1.881220623115264	1.1700748233225633	3.2373538188519584	2.230089069120852	1.373566004834624	2.0333943376521577	1.7635766228551186	1.9082831271437888	1.7378088559261853	2.288520779949413	0.6075221091847032	1.1549121486019325	1.0775926173667876	1.4066966174748905	0.9038991236499982	1.9253535460842375	2.3054476479447383	0.6234507501210939	0.18626835448622922	0.4228569727036786	2.2227210785646476	1.2372272136574312	1.0820438730737418	0.5677527507774176	1.3765063458544118	0.8996732737756011	1.397628960581657	1.0424572927031264	0.6426104362794781	2.9482551992902843	1.2097868245568377	1.3075312363919953	0.5483269724337678	0.7438047841265477	1.7052652169950566	1.1031690932194256	1.0845374878425398	0.9455159250534166	1.205759827918222	0.9812804807238189	1.6939906931301374	0.827029019514338	0.7263958482953962	0.4819373607738494	0.7080731773150204	0.4337074120789313	0.46628971480605863	0.867937541651515	0.5488790877844403	0.473320805375303	0.6357614232133347	1.096905908634371	0.4447423598473835	0.3904988289736464	0.7229707393767827	0.5367953527209222	1.0623460062592005	1.037747033780844	0.8485293204515693	0.9668908154557249	0.791487635505209	0.6775015332293829	0.5160282870278791	1.0312537749829223	0.5160282870278792	0.0	1.2613894602657583	1.1703623193156234	0.4769730307641362	0.4966601559588719	0.5160282870278792	0.5160282870278792	0.653570620731275	0.5160282870278791	0.5160282870278792	0.6940897874484957	0.46922817539670725	0.5160282870278792	0.5160282870278792
m10	4.563610426790726	4.680014136918564	2.751603874904138	4.189828004592414	1.88662894984263	4.800536902907605	1.7223662805310203	2.9741778981920266	4.065196044467632	0.9467158134563842	3.891439305824136	1.190905340547124	2.849500076071544	3.0780605811555097	2.0269273349196837	1.9396831295037273	2.2187294453638597	2.0527031739474406	2.990686565647716	3.7459013333364837	3.528356014425463	3.9297034185345714	2.1560141847304624	2.579083664664083	1.4283487084540234	1.9299734367310648	0.9546627259310404	1.23400927790784	1.0077308176764534	2.7590858940421668	1.1393221598553034	1.0270761942144355	2.388730066842458	0.8960202064776356	1.3394712145491519	0.48658968691654253	1.9108670209553422	2.9425514501385246	1.8390461549185713	2.3613861790256983	3.449939532903413	2.343865638800943	2.10418245877805	0.6974714601831042	0.9502317823355227	1.491642228762392	1.906738083289324	1.8097639112408705	2.0474396034323084	1.765155143506745	0.5561491706677476	1.650783257981116	0.9905778268499481	1.4674885109661835	0.6991452005282937	1.1318597717575478	1.641237055110522	2.790170735011098	1.5502716649070798	0.884249844586197	1.6149105184542878	1.7338549179419709	1.7792365331821345	2.189605280880141	0.7036020692231019	1.8411135293555276	2.149823560443889	0.9780402243870842	1.2976143853328015	1.0687370648646468	1.0152546743502764	0.9348048284635868	0.7167778574240976	1.367921776659582	1.18485573423409	0.8525586373495596	1.067674480160959	0.6206792459731066	1.3561958029575105	0.8538182437703389	1.5994333308013369	1.9260937941663028	1.2522438881854427	1.1017055928046149	1.7119613321606664	1.0711368599807565	1.5874445290360106	1.017795700411217	1.2740603474219212	1.0693278377438833	1.4310200806551068	1.507578207708948	1.1167116235610302	1.9186769881100776	0.71822971828617	0.951953712572993	0.601823540502174	1.0572378465119303	0.934562915695997	1.1314540987481017	1.0082094402887716	1.1314540987481012	1.2613894602657583	0.0	0.8627799516962559	1.1730322684081105	1.0717884517497045	1.131454098748101	1.1314540987481014	0.8224402504795524	1.1314540987481017	1.131454098748101	0.6256628021637809	1.1907943835500243	1.1314540987481012	1.1314540987481014
s62128	4.359833260269594	5.248887734126645	3.3706250161224687	4.772632111548316	1.5970400224237327	4.456056680064156	0.9586080993727719	2.895051236179797	4.787369486871846	0.32611156561086424	3.860188853405621	1.4903977208186743	3.4571242507450046	3.8995227411557907	1.7668372443907936	2.2764872171438304	2.3178738333990405	2.1766088175579243	3.044204298413891	3.915177404428562	3.222305013541344	3.6173234535124834	2.837678520342748	2.627498533033106	1.8061860467021167	1.7451923478665607	1.3011908092888513	0.8233643021141892	0.6425669743559118	2.2473793564205193	0.7588618343427695	0.46425549008786565	2.230479654315764	1.5802010998995373	0.6450906704717329	0.8172551751179625	1.3714304731925233	2.9306247028667487	1.2197914615745455	2.827318259876639	3.276343745873806	2.3448097799254906	2.753755084615371	1.0291556375173494	0.8754231427270569	2.230643274283886	2.165031233115116	1.4860438382429635	1.8831040352646875	1.9854713964502617	0.467962442022319	1.0132125653664283	0.8425734633930626	1.3399153165550164	0.975526936795289	1.0556305356380506	1.4718271925540454	3.1656236666999638	0.8944155758786628	0.3010863077008589	1.5456349859985474	1.6020353599174244	1.1867371556688981	2.2987445436011655	0.7468320976602503	1.5677943528803682	2.179524907063419	0.47288494405942755	1.4599821958626988	0.668779055252173	0.6171221637214999	0.9396634287156405	0.26548225901126843	0.8162485329029866	1.6651909765978103	0.5918754757113592	0.4938747637075172	0.9682444914981793	1.366893672978471	1.0433212133499923	1.5214839008259662	1.7424856625709078	0.9202172434621397	0.9697942542450265	1.265768059537396	0.7285485098037723	1.4743665675700526	0.6375745535258419	0.562020297928945	0.7816674933509089	1.0787559390343762	1.175329233300334	0.7112183144738087	1.2909389933541242	0.6990760247952936	0.37164627110777637	0.4278621863338079	0.46028318920452704	0.9500758412958644	0.7682651847479051	0.47362993297871775	0.7682651847479048	1.1703623193156234	0.8627799516962559	0.0	0.9179952518548133	0.7653228871756751	0.7682651847479048	0.768265184747905	0.5342692442618368	0.7682651847479051	0.7682651847479048	0.9279665283705236	0.8437317287191057	0.7682651847479048	0.768265184747905
s15827	3.4883361864406193	5.636482016007581	3.5884740851667165	4.111318626923079	1.247096690547434	4.423293256799167	1.7163021668503062	3.4667304015582565	4.285795355431535	1.1141806807541095	3.094744055432669	0.9978102587686288	3.16965954891078	3.6355073628390144	1.8960137068321048	1.504629279705751	1.6620159790919233	1.3238882003690542	2.4933419799819787	3.0361892356775813	3.6216746435156155	3.589417980045903	2.706748881658296	1.8897616258535779	2.224340705239261	2.0240356093079277	1.4732201563625649	0.20313259419272184	0.38310832551594287	1.6668607233264092	0.2464191826894147	0.7029038244832468	2.442599428987853	2.0204841550861965	0.6241693181722857	1.2297083816771874	0.8044344115602564	2.0134560479853243	0.8270904852551382	2.960425873894459	2.56277797774977	1.8345049046943753	2.3568994328969763	1.6990521138093322	1.6240003660156248	1.9183759798420832	1.9638375731284223	0.7301715737641803	1.011070216918177	1.5441332748515866	1.1934564892637127	0.7840709093000942	1.6959604577370844	2.2056895314002873	0.6384428145480773	0.33636390564273116	0.6190069756011309	2.679022174776634	0.8039891662900114	0.9529927265127872	0.6361248220767903	1.007542104682548	0.7758641560342838	1.8716053200693594	1.1066820025817623	0.9543993011055788	2.9603079990911696	1.134458904024219	1.5945551055407363	0.3262947230355735	0.33709560251623893	1.671982355025235	0.9554259951134966	1.109790926127842	1.1404897548575388	0.8177761275561712	0.5748181786565775	1.6233444798615897	0.5937998594105386	0.9656978407271736	0.9382877347019593	1.081676424326152	0.16745834004513027	0.7258443107535202	1.052260813971686	0.19677389802524703	0.5730340460802463	0.2812944542037802	0.7053862314385788	0.2002577776889496	0.424476128418647	0.3711091141805835	0.28938695314951274	0.8910788261788657	1.0853562857140626	0.5562985821447788	0.8769781401042323	0.5342358549640409	0.3941472113565537	0.19352561761229914	0.6252894642336737	0.19352561761229903	0.4769730307641362	1.1730322684081105	0.9179952518548133	0.0	0.17183492943668402	0.19352561761229894	0.19352561761229906	0.45234969317508616	0.1935256176122991	0.19352561761229897	0.66237572258327	0.16552037143377027	0.19352561761229903	0.1935256176122991
s15949	3.6424179711611187	5.522379122441194	3.4930353135473653	4.225843357718311	1.199555532795964	4.349315354472003	1.5688046464713654	3.4107744448611466	4.360749478641397	0.9877360161063097	3.1776456426564605	1.0834730824862129	3.1570404179851743	3.6650688993287703	1.7750792445196342	1.62775793627539	1.7044872319419146	1.4845000710087513	2.511803971452672	3.200311972319276	3.4804638384251607	3.5099664047356693	2.742585900248518	1.958866786202743	2.172440026817859	1.8851672263945132	1.4511625944889608	0.20222950260295433	0.21620538153388588	1.7199169519858024	0.11900978354512336	0.6178237083503165	2.315965250063124	1.9345805992624356	0.5403232360767921	1.0892573718967737	0.8492659831240097	2.167103348098228	0.863927000165109	2.968841925117889	2.630904649229353	1.8360984265561682	2.3745474344215953	1.55580117483573	1.5088805070016704	1.9335150566363575	2.0312853002783657	0.8028214608678238	1.1807783238650507	1.5309489511473215	1.0577908295841032	0.7228150730998603	1.5568874324031854	2.04131215563917	0.6032316770797119	0.3628215242535491	0.7238721061457749	2.6936053493723127	0.7892728935260841	0.7824718644340903	0.7840282682112222	1.139659332367831	0.7659152309686109	1.8549835655273366	0.9543629280771492	0.9713390427960714	2.7934968223254932	0.9626528706283429	1.4732905931103264	0.16394097352426465	0.2508567271680702	1.5092045827853546	0.791255282264827	0.9572932600845497	1.1826383090227255	0.7547414662390226	0.4860542237110376	1.4818482598211131	0.7404695460755213	0.8621198416932077	0.9403841706915199	1.1150946270419728	0.18976371731192565	0.622071585914857	0.972728235013378	0.05342235589919265	0.7097174312320266	0.14556147684844564	0.6210368234112588	0.06422261395607623	0.4287490470159311	0.513069038606535	0.14361050766332076	0.8979523858185252	0.9292441190557075	0.4050557332752059	0.7186662090321073	0.37880289977150017	0.44147411840136885	0.07553313596931144	0.5392606827336002	0.07553313596931108	0.4966601559588719	1.0717884517497045	0.7653228871756751	0.17183492943668402	0.0	0.07553313596931081	0.07553313596931113	0.29527623072666687	0.07553313596931141	0.07553313596931084	0.6179606667142259	0.12229219185951344	0.07553313596931101	0.07553313596931131
