	m46	s402150	s9450	s62160	s62172	s9586	s15949	s401978	s401612	s19507	s402124	s62162	s402120	s15825	m9	s62170	m3	m22	m11	s39314	s401614	m1	s401646	s12903	s401956	s62166	s62156	s15981	s401632	s62174	s401618	m31	s402122	s62152	s15827	s9466	s7863	s401616	s39326	m6	s62134	s7857	s19481	m38	s401660	s62164	m2	m19	s19594	s401996	m14	s62168	m13	s401622	s401650	s15997	m34	s39300	m5	s39352	s402112	s401620	m45	s401634	s402116	s402006	m32	m26	s401972	s401654	s401954	m28	m12	s16001	m25	s12438	m7	m21	m17	s15965	s19505	s401656	s62120	s402118	m40	s62150	m4	s62158	s401652	m10	s62128	s19501	m33	m8	m23	m27	m16	s12884	m41	m18	s401964	m43	m20	m37	s15947	s15987	m36	m29	m35	m24	m42	s19511	s138530	m15	s401974	m44	s12428	s12430	s12614	s62154	s19509	m39
m41	1.6211631972392995	0.8762613103438199	3.3877632397297037	1.3427352177270258	1.7165124020950426	3.3873497467466476	3.5650825055321893	2.3005734805319356	2.9111075874219368	1.0285535972228517	1.3100444364321153	1.8426743050050745	1.870317963612407	0.44478090672012993	1.5403771554492935	1.8042044988931323	0.7473119341774954	2.2868117232439213	1.382441114049909	1.7460986801576814	1.2518748250686489	2.529422232478854	2.3872351382720685	2.5257306108338824	0.6323899024269796	1.9017102208650067	1.015696789841732	1.5490925842122567	0.407324471461958	0.6870151183955162	1.2306270364481602	1.5222774500932612	0.4408862418148984	3.063794385767111	1.1178398568849526	1.3151878661816936	0.8074973484554603	0.6202583868101597	1.0364748637011416	2.372532514670518	2.477508144433794	1.1047506391996098	0.9875630859772204	2.0625971224986723	1.2143012730492344	1.0163323981259829	0.5192388125242611	3.2921903272763258	1.227030684120937	0.9206161243766595	0.9473768939751864	0.6961828073262559	2.9588048703403387	2.17369898467452	1.1438685646451825	2.1095015627672926	2.010095964385475	1.3069388917419562	2.308660728608132	1.149178730065559	0.8197733208573731	1.1431199968238672	1.4952121778806673	1.2619169294056491	0.6283614418639083	1.0515126029784942	1.1636776052108764	1.3043633992667982	1.874351577396006	2.2374709886347457	2.3007751317624874	1.628388834005781	1.3451104057316057	2.9047303856182825	2.8702969990216385	2.981225782754712	2.9195483592021145	1.8831798125534585	1.691050353536122	0.9825269442494787	0.9963248737194836	0.2082847826836582	0.9028661516370224	1.3418379597809629	1.0599581149177433	1.9260403442906961	0.49382045599957497	0.36766410913842995	1.0988683764950768	1.7695090453516185	2.491475684896874	1.0278400212283154	0.8695817598914807	1.6350239595539235	1.8605120911088877	1.3012177410759829	1.0916928020454582	1.8646042315911735	0.0	1.7990471557598087	1.8599973151273623	1.7415025261146604	0.5984399816894265	0.5656664078899429	1.7377368655124887	1.11376049894244	0.7946873221320981	1.5735969475672777	0.3162856296359242	1.21269347602941	0.9881124266557779	1.8018110816760236	0.7666501361930156	1.1474328990109575	1.5511794951815152	0.4370309204379234	1.0539821775966112	1.3152733993266787	1.3222047012679656	1.5312701832704076	1.0946175523451496	1.528657042275793
m18	1.6405670372521142	2.6507210597048476	3.0837179312644434	3.072869715406402	3.4993876014373306	2.947648102378467	3.462245793654679	1.1186923674026366	1.2571461626384015	2.5580953273652884	2.9943425422105183	3.267252830152399	0.5484829186086018	1.8958414469633056	0.7521259797494807	2.6272763151815304	1.3818065084649274	1.4700402323029917	2.492576498900523	1.0666140943934708	2.8958079427216323	1.979696122245051	1.8453486446241083	0.8442556251374839	1.9590746816919984	3.6418136565909447	2.7906670346217397	2.777216498028202	1.4247599960803814	2.3685695974367458	2.9241994652703114	1.51615407996559	1.6798797124703206	1.2805601417227093	1.4565825392843412	2.8301923333650905	2.107106968021661	2.2248564130735424	0.7700575827423611	2.235406167755537	2.3796319414421716	1.1932306887201716	0.9124311503783801	2.140368403692916	2.577720755022183	2.6393438539203022	2.2980380988983753	1.7220624052096636	2.031080623868658	1.3578327465495383	2.1140940271492137	1.195849475313401	2.45828970003397	1.490946863517614	1.395715915766467	2.1392979385509183	1.375692432288711	1.9607007475788463	1.549935855750135	1.0980240543049056	1.5626695213587718	1.8911352349205413	1.264077749990197	1.2307343337196983	1.380628170301594	1.5069273571752437	0.8145446538268708	1.3657198785101916	1.0048564098776516	0.6450547599239632	0.7364862191531459	1.2793533408169087	0.982112637447032	1.2344928965048207	1.9133729744775605	1.33003546801215	1.1407485590565836	1.133186087623755	0.26252326954718297	0.8436600921105639	0.8617581744378853	1.7638320576866169	2.3275348833945397	0.8119412859004611	0.9701592535992207	1.2224864561300484	1.3116118710811715	2.0723265341019297	1.8965856588541603	1.2111903097318037	1.7739124461603402	1.3325883892587007	1.6246579095563132	0.23894649600845466	0.8602972162205571	1.093138416620774	1.1062102213680038	1.833560664285867	1.7990471557598087	0.0	0.6412225953270271	0.47064150912190816	2.2269934912182903	1.3750071757776874	1.7022249837844932	0.6988687629317276	1.0625372177680033	1.6454161493052282	1.5919455675045366	1.1880163943252693	1.4457963929535573	0.3508031480846951	1.0654122772096801	2.00587845081831	0.6606544151998984	1.7504265707179456	1.1601314041978295	1.4187649828011684	1.098798873635158	1.4613709882120753	1.2723883664272428	0.4195815916718429
s401964	1.2546844509191344	2.6502397807652294	3.6102326746401143	3.0011415619319974	3.5539072544866945	3.4700810414382173	3.9193819823309126	1.6462416412690444	1.1952844486250471	2.3817787394361125	2.8627203931479364	3.0252305670749275	0.9629953014947564	1.940628731165539	0.4236503405802823	2.9518089051284777	1.438610957895134	1.9510750864325064	2.8105251769700907	0.6912573524738814	2.744910155036876	1.5736331181081187	1.3089479445970638	1.3209565374442813	1.9124800534015087	3.541574004295012	2.7500450125644256	3.059639968206037	1.4646234128493767	2.317623294313678	2.8114105003057985	1.944662078852675	1.830106426648792	1.586229109376193	1.7452378349015074	2.9886665368283	1.9223945726235818	2.3261658344536746	1.0131561321431068	2.693707184846925	2.810094627473854	1.507739214773393	0.9374851408039013	2.5351055906978504	2.827088715754801	2.4994073070000646	2.367650516050136	2.070279198828511	2.3047736103767793	1.6025282427825382	2.3621894482062404	1.1818689436295036	2.903398650856497	1.0362673517615157	1.4773568542334297	2.551554339944386	1.020833913903433	2.231988367157149	1.1731354699115388	1.499583092843249	1.4448210532889898	1.5780210452560182	0.9933558045686671	1.5997061719020313	1.2886516536559465	1.4664883367574775	0.9684151254600007	1.757683307757599	1.4684364523573379	1.1062034497749764	0.4909523868693204	0.749228092373273	1.1901855504220455	1.2371873292621913	1.4740801789832783	1.179240954683996	1.2301559730982876	0.7556284779453587	0.645865550897576	1.104712211265925	0.9004176350012572	1.807981209247362	2.134375481174531	0.9761745715453026	1.2875838574002754	0.686262007794171	1.4262624998107127	2.143384801889623	1.6035119985215662	1.5957177278996004	2.2277115980679905	1.0700992569467822	1.7230228466872277	0.7466893537453887	0.31917226397288556	0.7475884733201035	1.094029633316787	2.2136830952594266	1.8599973151273623	0.6412225953270271	0.0	0.8282305889620405	2.3361196819394294	1.3689158152893866	2.098937694778396	0.8305145715665747	1.069934695103861	2.074300469953388	1.593378905056922	0.8460574899230697	1.5199111514901933	0.2907712976002986	1.1334545149292543	2.2271623268234544	0.9465843333157142	1.830914497777648	1.2237385535958303	1.7668892034972348	1.1449658778302998	1.6861107590700408	1.2609852209194317	0.4239132004100567
m43	1.8733010196623057	2.535940221344301	2.7833457709530847	3.0532673469919764	3.382515106346848	2.6440971951955277	3.099788017036691	0.8754043100462794	1.6028070496981977	2.479656896697718	2.9322479014041383	3.3140402759984906	0.17372444173601007	1.7275486800784814	0.9860980333156868	2.317592833315366	1.5211955426348973	1.1280469869627836	2.2818880101087644	1.3748752306609475	2.834615643682737	2.336590913171165	2.118673406231675	0.8988836777550769	1.776811894021141	3.524700673230477	2.7100681885999167	2.547091622347301	1.3609867887551785	2.3639057204454192	2.8221211463500175	1.2146856503763166	1.5256461006252409	1.4632073571356785	1.1563663342215666	2.6118744388383344	2.0072494242861576	2.056778158217179	0.7983559105040148	1.883490256847605	2.004894806993547	0.9241637883752164	0.8226508996510327	1.765433619503953	2.3868961515598843	2.5583836932267663	2.246576949018185	1.597698187512607	1.7359736614520513	1.1052688304673026	1.8978353624650786	1.136001824685614	2.0864679790818754	1.815008542188317	1.0573206717346162	1.7709725168102368	1.7286491189100828	1.6359178713785882	1.920310197451199	0.9129400288605518	1.3832990519509778	1.9703028439833696	1.543476898462043	0.9392339368151459	1.3575993594943356	1.2214849245133228	1.041813129340001	1.0835037972436936	0.6408763137153523	0.5445095538111626	1.017145885848663	1.3954745121235668	0.6084705261933028	1.5937183860466273	2.2643759133148063	1.6166070708293077	1.3837352640426779	1.4676512772030919	0.2421514372362968	0.817008553157812	0.8266799789520816	1.7609521086153521	2.2918800041027474	0.48682104689739447	0.7808085343783514	1.4738727035816332	1.297433232131844	1.9480466214941676	1.9780954556130192	0.7993186599055722	1.4094161693604854	1.2760156794119468	1.3457614099028008	0.31649703965856346	1.1140361750881755	1.225253263519845	0.8606594738881843	1.4490365553982778	1.7415025261146604	0.47064150912190816	0.8282305889620405	0.0	2.0702479196539803	1.4252756733545688	1.3388883219053767	0.7495103200179405	1.0448358950328394	1.3433134127608417	1.5144455464758173	1.2424339143147705	1.1467746590051577	0.6182514524825579	1.004504194314268	1.7014004824045812	0.2557871362147771	1.5801164845528761	0.8830792888057748	1.0959250541526753	0.7489155006924401	1.0394334623248385	0.9877898993967854	0.5981653391903686
m20	2.193509103066135	0.604219022944086	3.2081969101214196	1.312681494775205	1.320806043785826	3.2455382518878415	3.2918182284769513	2.4908508206859423	3.4111579885331533	1.1084047082854867	1.2613705218738338	2.0219060378533156	2.1726565259429975	0.44090561881215873	2.0674836749674883	1.3768107185360017	1.330745753997232	2.360971691119863	0.9691013316643077	2.313758809038107	1.2460905849302768	3.1184198685351068	2.945857683395641	2.8623975455093844	0.662743775984219	1.6359244396467436	0.8657541512303114	1.0414649350929766	0.8969658123691006	0.9071748099580197	1.0934706841571127	1.5074371598913185	0.551469845247243	3.455563200105614	1.1266043838911846	0.7199267646513671	1.0227979148621686	0.06494371230228906	1.4789638993509895	2.212868098929117	2.2848824439645634	1.2485084984414792	1.4078095069147496	1.8663670234652494	0.7199737804448054	1.0297907278281175	0.5291771705462383	3.5329070894773906	0.9348779146158942	1.0249979891717869	0.5882094824594375	1.1631770515053645	2.848373838537137	2.7488819100676474	1.2426212156044045	1.9247776802050975	2.5963397662189402	1.0592492003633465	2.894337879440616	1.3493689768535007	1.0818612268459866	1.636114514168847	2.0844048278426937	1.3640681348697985	1.1419558086581472	1.1882723737856438	1.6966137548980649	1.3500515661412922	2.0430157306280208	2.5552918486850418	2.778990585806621	2.1350415586816123	1.5565061640295144	3.4023253666821724	3.443495264676595	3.4687862912857126	3.3614166828829717	2.4549197954314166	2.080621634914357	1.3931258647260825	1.446911224874172	0.7856967077849351	1.1518010076692415	1.6313320242689235	1.3314969210331318	2.4726139069633404	1.0024106770412453	0.24973136281319236	1.5961828961969464	1.8648930318456631	2.50235228909742	1.4639681434498575	0.8720704866860821	2.027891882849239	2.3819189295338883	1.836649162332629	1.3819108358786671	1.7463729679732427	0.5984399816894265	2.2269934912182903	2.3361196819394294	2.0702479196539803	0.0	1.1505833376889483	1.655243646731339	1.5798794693186744	1.2829615988844048	1.5119793793396883	0.7911521845131729	1.7167386463226442	1.089415280587949	2.2639593100729907	1.2144825615192099	0.8572223253228061	1.84228521779713	0.5225550431948717	1.2912611352037313	1.3280382302030753	1.5416839169553114	1.5410380104645662	1.3093871467737683	1.994590484888533
m37	1.1248387425236221	1.3865411935990035	3.524291442707059	1.7023735271211793	2.2441881262853203	3.4843570597563587	3.770250860714139	2.109757010713145	2.388863959676407	1.2881211153838377	1.6566978237622694	1.9614330531116722	1.5756954654282473	0.8654439677111856	1.0075678538050674	2.202539839182523	0.3256136539098866	2.2092584277746545	1.829981577422326	1.1845106101642198	1.5688894251654781	1.9922802254361804	1.8633141238976567	2.1741976289599374	0.942303261666371	2.336978367629072	1.4677011270043279	2.0430785921552697	0.3461549358729334	0.9981538810469776	1.626312013633326	1.610327508465264	0.7860081251502747	2.6443688595872654	1.2403457329729388	1.8664744284869352	0.9519652790060835	1.1637806411485025	0.6835974413198878	2.5154569351047766	2.639188925129532	1.1043695830931015	0.6557579246468082	2.2482917273235987	1.7258267536727985	1.3411775835243305	1.0243816185294912	3.0043243189867015	1.5657554331424703	1.0095188837535989	1.3838066059507723	0.39896042100616397	3.0222122117190278	1.6201174470287467	1.1628742467693818	2.2844958977257313	1.4501509438469908	1.5986128724691773	1.748844485743294	1.0972252733721726	0.7995645794702607	0.8550413132291907	0.9405058191303666	1.2725558795493683	0.308639067873034	1.0652427019768322	0.6736234599744595	1.367769708338533	1.7293963995149138	1.9093146775796768	1.7983046321276437	1.1460465655752468	1.20577325081657	2.3875098916152173	2.3121856586575635	2.464068157924371	2.4467829003579515	1.3197507991313984	1.3105805070231609	0.6931994133223588	0.6158859057166038	0.45130975655370315	1.0463170107146922	1.112626828731364	0.931958026384596	1.3851647220164987	0.31111081374394106	0.920041864497569	0.8205612946873991	1.703343064295605	2.4605087307701146	0.7047277927162584	1.0572250908426468	1.2615940247409039	1.3282478572224008	0.783570965773493	0.9129922197205943	1.9936073913492158	0.5656664078899429	1.3750071757776874	1.3689158152893866	1.4252756733545688	1.1505833376889483	0.0	1.8506543201427497	0.6952206103375894	0.40533067201995393	1.6988924620446293	0.429751049293728	0.751630499915719	1.0476188906094597	1.3294626064846624	0.4686883331705502	1.4879240942734848	1.29466506406343	0.7966989413434024	0.9478154847458886	1.3977032067788113	1.1755799383396541	1.5668044277412627	1.0062634989951897	1.0652049718080778
s15947	2.7985081249554016	2.2459824497028036	1.7582987904882732	2.9505685829651056	2.8604783976960295	1.7138131402382875	1.942830414885628	1.1625215867074692	2.897441996674282	2.534461999708752	2.8575840943413855	3.5353732819750117	1.2969709863951098	1.5388375147448021	2.102620226131626	1.1079115866604763	1.990134784558302	0.8204154315257621	1.3336994205175818	2.4977580698833846	2.807421854600854	3.489202955017643	3.2806315678606968	1.8368917089773082	1.6911459503196822	3.220635494895291	2.507900438223599	1.5554760325559966	1.580489724002565	2.399023826179677	2.6689383111598404	0.3184811544259241	1.3080777230805274	2.4994978034249824	0.6378469910923061	1.8378763628510024	2.1727834929651655	1.635191634317906	1.4305245809987697	0.6898590869346134	0.7955278939477559	0.7592759638807687	1.4662488472772965	0.44940715623581706	1.5729826971783725	2.5364257450839824	2.0578534763530376	2.184490610895291	0.8033257929800025	0.8614037926871623	1.1661963334468424	1.582280007772424	1.2224622759548855	2.990575220371761	1.031775655065304	0.4670194597776523	2.859235152449056	0.6748090623950579	3.1072489665816976	0.8502957619783315	1.6286928446984226	2.572219285673238	2.5036445611104026	0.6043427753495753	1.799261533322398	1.3321441344976246	1.8263744238865365	0.5081677111091082	0.820054368555922	1.5622669015745112	2.354740214676184	2.4155251715879777	0.9609079429699919	2.866331218186741	3.5395332049742936	2.9301543806245323	2.614741844244654	2.621001141749001	1.5190048060162196	1.3299242984022084	1.520661462589702	1.87631323286949	2.484909325756096	1.162719456675976	0.9964433792628827	2.6402614800930286	1.5584038057529443	1.7073209875717617	2.558183819681857	0.5864743715521775	0.8730031413958788	1.9123699025165493	1.0966103441344373	1.4754574195544867	2.3387763303621667	2.1563052230814224	1.3234343205536339	0.17217745097952272	1.7377368655124887	1.7022249837844932	2.098937694778396	1.3388883219053767	1.655243646731339	1.8506543201427497	0.0	1.5494058835260291	1.5985572679432536	0.28596628532561646	1.667785670167409	2.0856026876909226	1.0933031966663558	1.9073925771057418	1.4676336513225363	0.8848691875168188	1.158491709562245	1.4083203594655067	1.1706354213597912	0.4539415986574051	1.168106939829135	0.6292184717752782	1.2691132366074018	1.7619862727917301
s15987	1.2904196199818465	1.9619195722932323	3.171351446027662	2.3798774668536904	2.825104076103622	3.0850979726206518	3.4703865948683292	1.4925973632330738	1.8317552120988299	1.8741231151923203	2.298154726427854	2.6165680047999267	0.9029090458603376	1.2380723093118504	0.6131671539384207	2.2426962955704948	0.7826765885263847	1.6743587635631987	2.0163457661043283	0.9686142763935776	2.2025538613212645	1.9483835065082311	1.781770727414832	1.4929628995301052	1.3047594460187364	2.94647343624557	2.093540722892113	2.275420420758276	0.7324593510347104	1.6772000363375519	2.229414969579734	1.3249772548205405	1.0539920555845321	1.9787928657948561	1.0706593802616298	2.232793919266005	1.4402614520588923	1.5793901576310978	0.20250480772927185	2.196112712068857	2.3295526630342716	0.8292736933972439	0.29846273941534274	1.9934745556522353	2.027424122880368	1.9469360076234719	1.6212763813066668	2.317874005419903	1.5917910601855694	0.8866703061176507	1.5815541511606874	0.5099585043051327	2.5849814839001093	1.470578425406736	0.9724965581293668	2.0149298349740774	1.3219832540415883	1.5584127013845888	1.5880992987250517	0.787975254477692	0.9533614437045195	1.3125527917108961	0.9606853754482808	0.9584243333078954	0.6964065884314646	1.0045217760278815	0.40075509866409426	1.099140489011986	1.162410349297617	1.219889912789871	1.218041023738105	1.0157278368713343	0.7482495162626064	1.8255188234776072	2.0803439312265537	1.8954028340479798	1.8070674923924297	1.09901477254395	0.6162871224222598	0.29464401084602815	0.2064218749109222	1.0799279850291421	1.649429526891164	0.582152381162483	0.5717412454930801	1.1619587010925663	0.63713664609166	1.401382417411841	1.3068978428868914	1.21689180451446	1.953833373712828	0.7690887538681906	1.0867358741381632	0.5716150886868937	0.9242717586321517	0.6837338826569617	0.6363026822740122	1.6937791518022534	1.11376049894244	0.6988687629317276	0.8305145715665747	0.7495103200179405	1.5798794693186744	0.6952206103375894	1.5494058835260291	0.0	0.3691018896135466	1.445348642099266	0.8980327939296017	0.7134529604515689	0.9513028096364339	0.7019783645976894	0.38304656019912997	1.535312089110049	0.6766754120327148	1.1047084894699128	0.6933359388735545	1.136858249720471	0.7933584636491583	1.2397555254902024	0.8085504598866579	0.4337629669946399
m36	1.2149680188776553	1.6160153128530592	3.296300019119966	2.0348703489288047	2.4992736414328904	3.2322873023422773	3.540733012089787	1.773075994301528	2.1509221136819363	1.5062453948743946	1.9340298686711368	2.2855094031938425	1.2004341307380624	0.9192451016071448	0.7900169373689279	2.125480876921713	0.6270313202313179	1.881255181969951	1.8610418480753161	1.089626026397597	1.8370317210567026	2.019079485539386	1.8245398035011617	1.8480240008023252	0.9658415206784041	2.5826327996306078	1.740066608303608	2.0888799897854904	0.39748271068836294	1.3378545581491923	1.86275947245858	1.3837156656549545	0.8008860414520328	2.3428330424246	1.0205517188799205	1.9650521999449118	1.0773656805942873	1.2803842889806802	0.4118722032522162	2.2757364701185483	2.3938738231668117	0.8431754714259202	0.2506263669910867	2.0189570445606697	1.814500636473864	1.5787546070228244	1.3095084774898804	2.638716590413757	1.4595797739577696	0.7980645858350759	1.3911137913524891	0.1525994744956564	2.7230625171097236	1.567442367667488	0.8643089491541586	2.0536925526324343	1.4272985243622425	1.448356778455303	1.7140560630189776	0.8707611297307298	0.6505172691160782	1.043866570884659	0.976703355279508	1.0117457432080301	0.3359923518647877	0.8078712905705611	0.5780583205439419	1.1392711500889858	1.3849466716296646	1.554187728901891	1.5130255638286052	0.9977848745220486	0.8334266834830114	2.1540814906100505	2.2298475284067023	2.2015563839396397	2.151338985906753	1.233647360671384	0.9511805085664319	0.42401236764042194	0.2224171400819564	0.7710875659644668	1.2890063279673176	0.7170289251060489	0.6466711639999473	1.255981002191921	0.3865130672024003	1.0831576603791557	1.0323182443265915	1.3639343046112116	2.1347729312646004	0.5300345448214577	0.8805686539853539	0.924335843642557	1.108688270635729	0.6489904110559978	0.5483350875254559	1.7356627754197371	0.7946873221320981	1.0625372177680033	1.069934695103861	1.0448358950328394	1.2829615988844048	0.40533067201995393	1.5985572679432536	0.3691018896135466	0.0	1.4887794040968527	0.545364048949394	0.5955603506340353	0.789316068569428	1.0153140736814625	0.13486905065031835	1.3742666858276655	0.9053986285792524	0.8085209327619961	0.6045964487835963	1.151868405022607	0.7984643153485493	1.2489007911890926	0.6803679262072955	0.743222184448789
m29	2.689896090822946	2.113892696638639	1.8419228233843374	2.7924116399392136	2.7142456363977074	1.8190070555811553	2.0809807167794956	1.2116155216745128	2.8662808566450737	2.439668882105363	2.737083100165632	3.4002355795758157	1.3162535487914646	1.4312475608900206	2.0295156830492145	1.0663258349025961	1.8066196953609537	0.94555704829875	1.1604804199773036	2.407329041003036	2.6930618755824653	3.386315157350043	3.2153273048214888	1.8407432502697674	1.6232830088415153	3.1186748934640294	2.3697750887749978	1.4214725640636747	1.4457564668721228	2.236238813785516	2.5638936723628256	0.13070247154399686	1.158242666447377	2.5015616718415585	0.5536903971349059	1.7274784015110884	2.0980403361220334	1.5019656900219556	1.2987270024264832	0.8239509317186378	0.9669243177974214	0.656609511779444	1.3911322699078066	0.6236906305601064	1.407414384672125	2.430671063889916	1.8761227481871237	2.2893268899196997	0.7202308883628895	0.7552465677680348	1.0074871323092915	1.479057861670433	1.4192420050191026	2.9080391558876406	1.0614623238092442	0.6294265945516169	2.7551605784210245	0.6448150298389718	3.0111944784450864	0.6812378792526433	1.5909537402054645	2.4683795340572647	2.382292623145513	0.5005968213718668	1.6906058885881923	1.347348202639659	1.6756348028593675	0.35195405244939243	0.8698277078176878	1.5842993167707253	2.3377224699809878	2.371618737831565	0.9793147915097007	2.8277859143044743	3.474703350075734	2.923590699981855	2.6157878364615765	2.530247437888793	1.4887272146074988	1.1937199455803802	1.4316553104980767	1.7011883667737029	2.3782703415073465	1.1595733056686524	0.8782442471704067	2.5805941780520327	1.3948248995281118	1.5613495879158543	2.4481717091934896	0.6987574204469139	1.0530157724974958	1.8618038592866593	1.0619589574654806	1.418984515410806	2.290040523230903	2.0782994801833503	1.310780428355165	0.44175272098479346	1.5735969475672777	1.6454161493052282	2.074300469953388	1.3433134127608417	1.5119793793396883	1.6988924620446293	0.28596628532561646	1.445348642099266	1.4887794040968527	0.0	1.5403779199815297	2.0213288512308405	1.0875595047488764	1.8681283213419357	1.3559425780487078	0.8360534522811557	1.1655073687561226	1.2926738921344685	1.155505439978587	0.38449728828173035	1.2074894141748556	0.7681761922928425	1.277186060477489	1.7030187281380225
m35	1.4480332353328271	1.0711141486100386	3.380176362369076	1.542590647925897	1.9624517059244215	3.3559470818841985	3.554476932858253	2.1478769608514483	2.691996681266128	1.0481712023287126	1.4358667635233244	1.920094609614908	1.6549932776279084	0.44446447606435346	1.2969614927821378	1.8887480209334646	0.71868597265063	2.156088814775953	1.5564008338071167	1.5322569209922936	1.3516088209015538	2.3606608318843247	2.16812429931817	2.3397386538486784	0.5245780851996626	2.0527257140640613	1.2066192204176942	1.7300156556451525	0.17853017802499768	0.8719855155693813	1.3449669746084727	1.4703082696378085	0.4709825853350557	2.868289232019035	1.0301614623015054	1.4993517092847393	0.6877306323190178	0.7893608775597044	0.8643170137081806	2.336770178864562	2.435921351893102	0.9822686563407437	0.7230943576527912	2.023648062505653	1.4229584334671426	1.0873977747002372	0.8132190851331402	3.0914955741118675	1.2556783203170274	0.8109982581157414	1.0737542386504073	0.4186422796888523	2.8721531003131715	1.9658344868118827	0.9241367960444745	2.072465608495725	1.8261019017432596	1.2944914332292203	2.1216415438499374	1.0635291396792734	0.5304122164537411	0.990567780081004	1.3230273562018808	1.157403888584538	0.3517054128825488	0.7946757925937475	1.0224469804579128	1.2354686884318142	1.7135453776953393	2.0334746102030032	2.0515914988522788	1.354997867535162	1.1238688298446684	2.6952553622953457	2.657639765758705	2.741501900446328	2.694828818560283	1.6753325986932257	1.4638420377430434	0.8201615467815144	0.746130059728485	0.38575380287126265	0.8871524612328461	1.0978111060756448	0.91163021040584	1.6814981053676545	0.3898210974543445	0.5654443098671608	0.9601851053971	1.6119275623561162	2.3684357727712753	0.7219652363355323	0.720879657593795	1.4301419421284312	1.605681125275573	1.0457899865181652	0.8095260336000802	1.7909263814916834	0.3162856296359242	1.5919455675045366	1.593378905056922	1.5144455464758173	0.7911521845131729	0.429751049293728	1.667785670167409	0.8980327939296017	0.545364048949394	1.5403779199815297	0.0	0.9338277258729065	0.7767626596959627	1.5583952479188115	0.5291496342392445	1.1475957323035404	1.3237428334816665	0.4001838804187501	0.799698028828777	1.2264587153167557	1.059857308868909	1.3611063496448277	0.8227797956277375	1.287120342285597
m24	0.7997591926446062	1.903927610254345	3.789763015291419	2.196755479727948	2.81771542432272	3.701464563543802	4.017211151735863	2.0957626940541796	1.9779529577532797	1.551827082101786	2.034239085096056	2.2005642596214865	1.4161579077138675	1.3149148954104053	0.5626655641134849	2.65137774259414	0.9375296966917332	2.2630821528513096	2.4158115754077563	0.7528584822829557	1.9120556609609234	1.6032739054171055	1.306166727580866	2.005673255992374	1.2350585793704232	2.726974072035458	1.9667808607357338	2.616036561403938	0.8725168286670991	1.5429341568411912	1.9986670127414679	1.9095083897606848	1.3188312468573484	2.38306542483808	1.5379115861408144	2.4072524285654184	1.115772994224024	1.706766185567164	0.8820460541024073	2.7646316429549804	2.867695518626782	1.3651067353790307	0.6341280632694958	2.505264080691201	2.3333381996278457	1.6775240993287721	1.6808231666609945	2.774131161122895	1.9792348877716492	1.3297828653588835	1.9250631003121303	0.6310384265691324	3.1349235173640153	1.1362421648330205	1.204858833837036	2.5437761507128984	1.0787851920759983	1.950314749379544	1.3411442949860501	1.4187369367786744	0.8182269957788619	0.7700394517438385	0.7050249871418373	1.5265545249087122	0.5867457773675214	1.0437789604367986	0.8447587738166482	1.6724191515331965	1.7512447269466278	1.7240905698425237	1.321929251399837	0.4249792305526014	1.1828510716947056	2.0143803126775315	1.797502965498044	1.9844329886779828	2.065969820960115	0.893553125536259	1.1038654914535504	0.9448526101237957	0.6161316905918817	1.150843671826398	1.2957910024228039	1.0095422343893758	1.1716319666061947	0.788512047090109	0.9287728720550349	1.491650711984916	0.7950040790438276	1.75367384633106	2.517741186355301	0.33385085111589435	1.298660667679207	1.1441984345336043	0.7698976189327413	0.20807094688174688	0.8079443066293548	2.205200950124874	1.21269347602941	1.1880163943252693	0.8460574899230697	1.2424339143147705	1.7167386463226442	0.751630499915719	2.0856026876909226	0.7134529604515689	0.5955603506340353	2.0213288512308405	0.9338277258729065	0.0	1.162746682781961	0.9611133415086601	0.7150075869167651	1.8623655514399704	1.174035135761447	1.2569262360386668	0.9535589825702075	1.6609248863802188	1.0375944167626394	1.6232846981639715	0.9386257515564617	0.769468127208224
