	s12903	m41	m25	m5	s62162	s62160	s19481	m34	m32	s12438	s401660	s401612	m3	m1	s402150	s401656	s39326	m40	m11	s16001	s62172	s62156	m7	s402124	s62152	s15965	m46	s7857	s401652	m39	s7863	m36	s62174	m45	s62166	s39314	s401632	s15987	s15981	m37	s401654	s62158	m2	s401622	m28	m21	m8	s401964	s401614	s402122	m9	s401954	s19501	m27	s62150	s401996	s19507	s19505	s62164	s402112	s401646	s401618	m6	m14	s138530	s401616	m18	s9450	m4	s12614	s402120	m17	m23	m35	s401620	s401974	m20	s402116	s62120	s39352	s401956	s62168	s9586	s401634	m31	s402006	s19594	m24	s9466	m44	s15947	m26	s62170	s401978	s12884	m43	s401972	m22	m29	m13	m33	m38	m15	m10	s62128	s15827	s15949	m16	s39300	s62154	m12	s402118	s15825	m19	s62134	s401650
s12884	1.9380116870245487	2.353760264371735	2.521103628917534	2.271051992314278	1.0307423468791264	2.091361882756081	2.7029750834846893	3.894422729055456	2.8595802055527666	2.895301924141106	0.8423020441860867	2.9188203341809755	1.569033189603333	2.356806567447175	1.2474543899544315	1.3103398405540347	0.6294477229282415	2.02774169823779	0.8891665029011486	2.01854630999394	1.7360371652276518	1.8593218921812547	1.8812523776141674	1.4133934617700026	2.7234632299321557	1.043275121715738	0.8621920118732509	0.7150982906190441	2.4758721215886412	2.850478053683767	0.8397726865317336	1.2602263050816938	1.6455305207096187	0.7382940701690514	2.1582654345904593	1.0281088961474307	1.7870128994093477	2.087775209018035	2.531598173823409	2.029938368621184	1.5752338612102479	1.268460574490875	0.6897581019178431	2.366506817748219	1.3644069092886844	1.4412006649647442	1.2585717481866152	1.505191259742153	1.3720786400488199	1.149233965154283	1.9453612919913934	1.5708191071975204	1.000114129538486	1.8368214957258437	1.0319829252762032	0.39669420917097975	0.573363855395248	1.8615901058732567	2.296630934381901	0.9377859949965262	2.152716814345791	2.051254940803931	1.9250971327148567	1.6143333273254075	0.31714944177293825	2.4034424744089367	1.995219986295667	1.6504463356639498	1.0060200505546537	0.8832884885835032	1.0623084105057001	1.733021817931578	1.3664971581649523	0.30368809288103515	0.539191255957871	0.6267749409651959	2.06147599669061	0.45628081291153233	0.5710620397266648	0.5839608172651004	0.9684566123617363	0.4731102410210795	0.9745414586626656	0.08069718110251438	1.1923147976831048	1.7628092000413749	0.4019790243333629	0.6280102164183468	2.0722256602929154	1.1140283122563752	1.1184965928354695	1.449890050756198	0.8317017886279857	0.9903947499472553	0.0	1.1306112469834082	0.8113498754399442	1.737061225916358	0.8512447854966462	0.7549446705432835	1.6256457631285781	1.1366593891902315	0.6963361610059134	1.436069985250603	1.9171646069676858	0.6893767305518077	1.1924995233121174	0.6350897101087353	0.8914516383328492	0.7634585359774834	0.7053000073111719	0.9666930877353842	0.7965365934041096	1.034909856019048	0.9666930877353841	0.717660137227495
m43	0.8843705596177178	3.1104276451383472	1.7812447607863484	2.5871357246692748	2.06222009747246	3.1404349242958025	1.9953865832192974	2.7695136840854495	3.1898034160547666	2.0560052677573872	1.8965823413474694	1.7923706529966785	1.8388357751182631	2.4769824199140955	2.243256895403127	0.9800676005054784	1.077677863298588	1.2017905908920574	1.9306269033076189	1.4255915105712822	2.3184379343113806	2.884269409052855	1.3576785441282266	2.1757138565975875	1.6829056503531057	0.6101349088554198	0.6282816074356451	1.2519366391537006	3.0181094167333575	2.005840386099451	1.4955113517053311	0.18910826638591474	2.187769138827611	0.7037615880269914	2.7801690822607963	0.5773916083003202	1.9128027738132356	2.8070845679405276	2.452846794566317	1.2179410851381849	1.2618617535240093	2.2618593842878787	1.496562147583534	1.2439375119722709	0.6580594166244638	1.487607482617971	0.6748173270518668	0.7440149502051251	2.2798922279121854	2.2125796065385064	0.8822913217920241	0.46725832009586615	0.7427724962594144	1.3745529787685247	0.41907043232643143	1.438434279416839	1.6701349730374633	2.142522793282941	2.624839719369163	1.079519574121503	1.4003922363312091	2.9008982415625706	1.2849899933483435	2.717924454459753	0.9209036808718065	2.6415549551603603	0.8903824961127984	0.555395814713431	0.7714273451883025	0.7141169851616036	0.4633424878139855	0.8168590752638143	0.4162698403484611	1.1915102880194801	1.2876246619245604	0.5871429177827265	2.034814913663017	0.8763141093060428	1.60991278527267	1.1795047651404529	1.9500801212417644	1.4180718020030179	0.2000870620680197	1.101304551472954	0.21891991048879006	1.6534499510412137	1.0529643038659577	0.6641201826295544	2.191888101559623	1.8977900717017968	0.43859513843067593	1.1674247656319228	1.510497366453448	0.8935087930078914	1.1306112469834082	0.0	0.5635454893230403	0.857682562183415	0.9029980215455171	0.8896399805646314	1.6474919135674528	1.0017621872303337	1.7342214611184714	0.9348869868258725	1.8644779811626615	0.8258858429348026	0.5991497264518133	0.770856745065008	1.2275930197195541	0.3996488012903916	1.0439136747247026	0.9798852408502989	1.5414149978172116	0.8991916029444977	0.9798852408502987	1.2329907682445969
s401972	1.257977690650267	2.65218474382024	1.7414014249231158	2.1016852040553156	1.7032833196457369	2.721774372621411	2.517459664875747	3.21608275871335	2.718306444313876	2.6057707709872053	1.577620325208794	2.2160305324309455	1.4120722496398554	2.015908646814872	2.049963161912953	1.344253894253929	1.0670004373678685	1.7488363758957175	1.5367673323457698	1.2820935262340087	2.3723604053479694	2.66768604952	1.1464579270798343	2.12663690513035	1.9312702619726883	0.9360274925587481	0.4154631741832013	1.1896705740615332	3.1078620638507575	2.556890750014024	1.452875758331658	0.7466603319846395	2.2570656114416012	0.5439105597418051	2.8197273760903268	0.34059472966890214	2.155114749234369	2.275161228213696	2.7964258612459463	1.7611708044667536	0.9022557266977798	2.0707677731074194	1.3587718338273096	1.7391539678060124	1.1422778851171083	1.040759524385764	1.1054972391001923	0.7165899175012201	2.144688253728085	1.7598383992507818	1.4113135326711304	0.9390738800098053	0.8897950414149992	1.8224666611658191	0.28595919682182974	1.1504449239790253	1.3804092255168496	1.6536811809855285	2.808098253758753	1.2280187107713467	1.353081705841516	2.8055860977651883	1.7615779817918333	2.293478554619649	0.5893400705704895	2.865032128184515	1.420701054621321	1.0804357047741915	1.002956454285254	0.772021258085344	0.3507660243949112	1.3591718183445276	0.9018961213987255	0.9684636933410327	1.1889798275220624	0.2082310097712867	2.344939235950097	0.6742274032258259	1.374408288921454	0.6725702803040979	1.7471856137430763	0.9528948627144115	0.4702214967984987	0.7975251904069758	0.6818811127869752	1.961653674508668	0.6151395405229468	0.19229964149567316	2.4403889823889386	1.8218003795528905	0.6340691668228375	1.521789710602445	1.2679904825785269	1.1309229865777928	0.8113498754399442	0.5635454893230403	0.0	1.3449469468319302	1.0661649632704735	0.8329082222655407	1.8956940289529256	1.2179557159737637	1.4301865079554776	0.6757964255778057	2.1674028410856723	0.8743784547712589	0.8586022388520314	0.5930872474340056	1.29194806531786	0.44496385190811216	0.9240004055031512	1.00546613774486	1.470397935742577	1.0684776835744123	1.0054661377448597	1.1527767775141524
m22	0.7610779027751395	3.929860244337172	2.2657533112369777	3.4130636202829914	2.721390646622962	3.8164799948478922	1.2668747216018057	2.352060692563783	4.021878482424831	1.3430033967856083	2.507579105698979	1.6291533657240307	2.694724443939187	3.2540437791439127	2.6233927651201028	1.0393192491462464	1.5522662140121255	0.7235614059615357	2.607233806780144	2.075795590861881	2.445797076225106	3.265412122089909	2.017529238412642	2.3542405946252853	1.7394167007535948	1.0168059624331454	1.4767731235632593	1.4764819905970328	2.984707736175242	1.302011417491235	1.7195161287303933	0.7617699213118855	2.3173955851142107	1.505513050051307	2.781560978611871	1.4268990109754434	1.7196485952251774	3.609570240565385	2.043524333971048	0.6919127426583892	1.9527382324323928	2.6282311511029115	2.009835024312496	0.9571460125738205	0.6398345964263834	2.314901326810752	0.8417759850344104	1.2450544792247393	2.5419245899332954	2.8827922399508656	0.43998925131171124	0.6256661263197176	0.838827902318003	0.9904155263648824	1.2565305914727665	1.9122392162188306	2.2018014605334217	2.967599473987616	2.5899913734041293	1.1977761194089405	1.8596612696907802	3.038874498702189	0.6135605726465639	3.341645714017879	1.6369023995366327	2.443397509527468	0.7619824848279926	0.5017986191522821	1.2457581319819255	0.9477345468183652	1.0972853866501118	0.30422169908285407	0.4491968563039184	1.7907449074017143	1.7166932294625508	1.3283196820699708	1.7164108335974646	1.5840988369411737	2.094873513789684	1.9544445509272672	2.288297933148553	2.1220274530497796	0.8939550757855672	1.6811725327807887	0.671568070062265	1.2893784698766693	1.8050798499404306	1.4358446919584316	1.9011428943098243	2.1157528814697084	0.7739212948793568	0.9176645630004598	1.7881370631423184	1.038718633918012	1.737061225916358	0.857682562183415	1.3449469468319302	0.0	1.1448730392087578	1.1561473219601264	1.3673462009545356	0.9012537845046411	2.1586109286988973	1.5508599921101143	1.5096328285829732	1.13024046222477	0.6302326221716714	1.2231883607983418	1.3521563837934625	1.0280704719730358	1.3168730031535492	1.0675812556225985	1.8355519085109933	0.8950348568055801	1.0675812556225988	1.456045238295869
m29	1.6314019092510956	3.0954452876037384	2.6640316635247427	2.98440892280715	1.6864146538420497	2.78034297129825	1.8829809080808377	3.409268256588472	3.578792017872198	2.105726215091134	1.445465051872252	2.5264562980897547	2.1869724275037536	3.008796737705686	1.5080845604894766	0.5211552938169026	0.4689830251476364	1.274827572350524	1.6176785809960137	2.2511425014448854	1.4356317894889328	2.1465742809747557	2.162968862499989	1.309713171177509	2.5496645014441954	0.49766809544054325	1.065771932870031	0.6033271804597307	2.1188486677632223	2.063565644686953	0.6821237861441619	0.9100471609888441	1.3086053069598231	0.9246031865651693	1.8790571682122073	1.2185231198909907	1.0950477562185505	2.910846518185404	1.7657473880310313	1.2678892712637215	1.9662068131132124	1.519423041418568	0.8941394942990312	1.8935156380541824	0.6750677390022002	1.9997238132611115	0.5827969032304848	1.5654444249612378	1.4736369838831864	1.9382516086023842	1.417462848518927	1.2389035914755246	0.6449047523988988	0.9889575055741733	1.1308196270346977	0.9709904076916442	1.1501882417054694	2.552343295202314	1.7845746693047566	0.22535812005106934	2.2792883868421225	2.048244237677158	1.1402858512612823	2.326542381342108	0.8642265983017896	1.8019766485047508	1.5116229494218987	1.2180034052499285	0.5644565172159238	0.6644666131465506	1.125018686102726	1.0844779918174285	0.9256703976028984	0.7826044622036897	0.5988533656238054	0.888041186839715	1.3030176872480195	0.7667002912812798	1.0159854259913967	1.305335489720683	1.246705782445951	1.3148683727535535	0.7984217580021987	0.8090660137664509	0.8737911372666004	0.9913042525340225	1.0853744055258814	0.9827531926076417	1.3984737727114753	1.0655761159013077	0.9238761315175563	0.6134934348271809	1.1379589117273752	0.14609315526108368	0.8512447854966462	0.9029980215455171	1.0661649632704735	1.1448730392087578	0.0	0.6768094921514939	0.9169615006488927	0.5118840377699025	1.2289254174421258	1.6815093067051181	1.1579413258562532	0.326832362157669	0.8401112475262686	0.7603168147174862	0.42254743779043696	0.6585783932722276	0.7433408511660079	0.7508165044935388	0.7377047364241958	0.5383007118025662	0.750816504493539	0.6570180134336616
m13	1.4640022655157041	3.0764886055991774	2.465782795919874	2.7684535377336945	1.761393467080101	2.794053020152703	2.1776425934069827	3.4232856803179947	3.386924246081746	2.3832177304676767	1.5441813721778146	2.5654240400930717	2.1116392157409476	2.7185802125644964	1.67428241709582	1.1224379567933467	0.9148388761951868	1.6182224127119302	1.6251028481937058	2.0718315338180306	1.893641449042472	2.31379209265736	1.9207673005094903	1.5716013757017355	2.4008510070320406	0.9463699848967853	1.0874657192580304	0.49992297762476434	2.517528945948562	2.3443593530622504	0.8650214082980819	0.9991171678461258	1.7917957386863488	1.0457215130258923	2.192163585431786	1.1322310562802504	1.5540195407259727	2.7109045397122027	2.21397828892282	1.597631421541177	1.6324159792130961	1.6751827506829031	1.222992126052884	1.950942884822273	1.0213846850819193	1.807139497279274	1.0316896806678817	1.2508283460512337	1.6339213367908505	1.8288689500682909	1.4658578079666584	1.1729668020822477	0.31998693686755314	1.4588656709913563	1.0155021359438352	0.8148755212634535	1.181424967515276	2.3331189734024513	2.3363629455646637	0.6777960424492252	2.0122470385263203	2.209331741463142	1.3751573806679416	2.263058097253135	0.8366263654950746	2.2716830598254782	1.640762624606943	1.2315467608016033	1.0718212217998657	0.22086878101948645	0.8038994263959309	1.2562737488058953	0.8892131589348081	0.9289722084305825	0.8780640430007148	0.6844874190166074	1.7616640458202932	0.9090023801391928	1.104334851525814	1.1237599291840277	1.2669538220409837	1.1449498279152746	0.6960868777991761	0.677332831587691	0.8012143853674496	1.329343491803903	0.9745237797572638	0.7867367111776624	1.7799154673122453	1.259159163160627	0.6206158035187461	1.0339098184140803	0.6620673305157875	0.7370410900840171	0.7549446705432835	0.8896399805646314	0.8329082222655407	1.1561473219601264	0.6768094921514939	0.0	1.2138444283762566	0.5594096566742528	1.0315190284334497	1.323475603825469	1.5374570391881408	0.3558013465710125	0.5681422858309366	0.25511627650194285	0.6360301248893843	0.5444904921454012	0.170497335318343	0.22056462147990533	0.9784465580927998	0.39564597906216353	0.2205646214799051	0.42962922630576345
m33	2.078897524243672	3.8838174512120833	3.410574568653902	3.8584599818165346	2.344969980599301	3.3490871764133208	1.535504702041981	3.602453923593243	4.458029227108312	1.8931957221658196	2.076795716250682	2.9331782165211786	3.091446797214412	3.8677017118864407	1.7679614411643985	0.9792050900307995	1.2776244314103564	1.398830027960912	2.310450943367906	3.064319565108952	1.3139416357583147	2.3134846329705088	2.9684832903461404	1.2634181848695296	3.07887231481752	1.2850083818815468	1.9664623300771602	0.994678764607211	1.6711269611132353	1.8712633664412428	0.956689234491269	1.6084086275856804	1.2217905496354249	1.8398019368859835	1.4687418457285994	2.0841548746762775	0.48018727874300804	3.7016399479023643	1.0245360287082963	1.352767182926868	2.7638805507273907	1.754626926592517	1.5465016362530244	2.258293022087702	1.170818281265839	2.8854415404044613	1.1935005995801824	2.247228624269253	1.5433235787848667	2.5840303078953837	1.7567015255546332	1.799330278917662	1.1152409617355241	0.8470491564316514	1.9638647943405962	1.5454464548451772	1.7365460980112235	3.427549574159843	1.447187664476993	0.7255125678354848	2.9887744166717614	1.8398323753965298	0.9862508680951676	2.858730735367279	1.7370432535641256	1.1860123946418275	1.964704361498154	1.7164241438240357	1.3806625805917556	1.2206494182341283	1.8480590074058372	1.3740554227571	1.4463667501009243	1.5772801943880363	1.2519402883364668	1.7293282642982115	0.6029073666616918	1.6684067677415233	1.5728744266241912	2.1543817758602257	1.5102134675057348	2.0930612619298223	1.5525559799077047	1.5685378852263843	1.5219595423245937	0.2217675610018107	1.9441239157152674	1.837168411777563	0.6015313805516025	1.1575652206015257	1.5244396038412489	0.565748517325078	1.475813939504983	0.8470870441639542	1.6256457631285781	1.6474919135674528	1.8956940289529256	1.3673462009545356	0.9169615006488927	1.2138444283762566	0.0	0.7190674120076089	1.6642985131261414	2.4226409934215023	0.3472550947376937	1.048443274865666	1.306211790817245	1.4353543772834043	0.7387153052366985	1.4618864239361062	1.2338201527278212	1.1105377044117188	1.0974410816062223	0.8916208217446296	1.1105377044117193	1.0447742790910994
m38	1.4798580558179626	3.479793565172694	2.7341375657232057	3.2499644850669953	2.0652070856745035	3.128109538923275	1.6737945268374868	3.2527137408043933	3.8638512116392247	1.925904885696572	1.817753010221021	2.4747346480094268	2.519279739173613	3.206827419888061	1.779231993822343	0.783846481289734	0.9570225620332766	1.223298303599235	1.9730225098315028	2.3853878396576222	1.6807829323747094	2.4113339098940227	2.2733083278580546	1.4868056604835256	2.482375056132834	0.8368819160805773	1.3634592251557882	0.6277324846251903	2.2334186986458846	1.89100165115318	0.8507287768613587	1.0091057173926299	1.5681733482903588	1.2858967443866833	1.965329779773768	1.4346625941231157	1.1002402652022016	3.1990740300294185	1.687470291326491	1.1889294136355746	2.0577122456289882	1.776372052325873	1.335723941033764	1.8087542834865358	0.7450884491043887	2.241286259834752	0.7964602135323041	1.5412058411832685	1.6612961381225975	2.232806337976776	1.2868595284020672	1.1840805380947916	0.3975728556582621	0.9493130249518282	1.2984293423454993	1.1669317392860432	1.4589230350280842	2.8091323409820705	1.9808591228311896	0.4152365880806019	2.2956842424455823	2.15159367298684	0.8900582079533418	2.6175213845203222	1.192947429569289	1.8480809710117643	1.4990443837523204	1.1532704687747728	0.9983981315946409	0.5101173655491574	1.1370727696841962	0.9670818054673427	0.8260967931132688	1.1799734287865749	0.9823880743732546	1.0725326361300973	1.2513535735450847	1.1650116320000936	1.3286678928736004	1.576782220388156	1.4242431255034003	1.5926195541282877	0.8765259792202996	1.0685314634429763	0.8616152794916057	0.792071595020038	1.386827187702186	1.1886623092864759	1.3118608078914253	1.2368570101319674	0.8151135838948127	0.5109683497085942	1.0563929294407646	0.4610694600234813	1.1366593891902315	1.0017621872303337	1.2179557159737637	0.9012537845046411	0.5118840377699025	0.5594096566742528	0.7190674120076089	0.0	1.3669844219748535	1.708072801118852	1.0150629284416868	0.45909637121723884	0.6108149986653897	0.7653692607633614	0.4802480592802046	0.7933175163658759	0.6461945020751569	0.4628128531355874	0.9974179459807182	0.1803940782754968	0.46281285313558773	0.6278665032579984
m15	2.4534794330554073	2.496684683212899	3.129392517755875	2.629076889880216	1.048106393947651	1.9028919056085158	3.0128754341263915	4.431889233576798	3.1859112337931705	3.272521804378917	0.8455088977268743	3.516677060702611	2.0718776344131524	2.7547035292969757	0.876825023146721	1.7359722066161667	1.0781690995205044	2.4820131808329746	0.9472416979136763	2.6383427672856605	1.6042235222820402	1.4284192918041734	2.471604568506278	1.1030342939380509	3.307440215382756	1.60055939627429	1.5542287423009284	0.7463477393929219	2.2175126573549115	3.234810703293188	0.7632574776785455	1.8577474643637044	1.56265831184392	1.432864735179339	1.830405318142113	1.6966648799400448	1.8092428026546419	2.211134027038908	2.570850273674723	2.4681527629732605	2.1079307469837523	0.8726515295271915	0.9346764114448814	2.9253268426114483	1.854991079424732	1.987241512402018	1.7721310220727997	2.0531175043603653	0.9404111936660351	1.0326242222100903	2.4557079920016855	2.127505977940304	1.3335821092998348	2.158653929141941	1.681949829198735	0.31210869277162007	0.4825958198600879	2.2690654857293264	2.2606047086417553	1.1826713722027835	2.72819410271767	1.5522600969438072	2.2464194141267946	1.323592905674161	1.0121418019148294	2.316121486812188	2.5723962834399545	2.1958681448789417	1.5760860737704914	1.2421419900280388	1.611006513507093	2.2051265624686875	1.8688793737281	0.8187217290929082	0.7849881660541252	1.253985372247777	2.12290219483238	1.1329757267671972	0.5022632822740312	1.1306198902824374	0.4760079384816059	0.8349401229869977	1.5515727677646358	0.6806016085500045	1.7361373280176293	1.8589639541212557	1.0361025313256553	1.2687839508344332	2.020353476836566	0.8221416965812978	1.594845231292044	1.7237622995384347	0.5906435907542212	1.3618483946577162	0.6963361610059134	1.7342214611184714	1.4301865079554776	2.1586109286988973	1.2289254174421258	1.0315190284334497	1.6642985131261414	1.3669844219748535	0.0	1.972798223050382	1.9740739873109698	1.060884121758263	1.5944439475064178	1.0464619402421578	1.002344217702462	1.3362635437677943	0.8801786356190717	1.1631891553285532	0.7392421956498163	1.296942628798442	1.163189155328553	0.7451903536343856
m10	1.1132007902061305	2.917715686797325	1.209065669253909	2.0065890429768416	2.2559202742874835	3.1757309169481163	2.8011910737364625	2.9733452219095184	2.607636064238946	2.816318512920746	2.1705605432670443	2.0110152013444234	1.5323665944891338	1.747065813354594	2.6810394848828714	1.8958221769665853	1.7399688528383332	2.060056868575631	2.0677737826719746	0.8488276765274071	3.03681094712132	3.28529449890243	0.6513448259973937	2.7682137940592644	1.5072015457385342	1.4974864870677043	0.9420448563127175	1.7685405874309832	3.7531372521302817	2.769032267681723	2.0788984833861712	1.089003436533051	2.921210274739444	1.144448384114328	3.4533449495613215	0.6960243948503718	2.739283245425765	2.4105155809554235	3.326089846183846	2.072516212334092	0.4198269572741052	2.699316227913622	2.0268219441890123	1.683460959430923	1.5822535670227875	0.9956158207205895	1.605811522853176	0.344342075780775	2.7720898701093803	2.2112631973701196	1.5013653965957763	1.020719750293336	1.3246545639800709	2.284162287298562	0.661059852158935	1.7343715873449173	1.9914664387517356	1.5875224629804026	3.4544286435962728	1.827308010858683	0.7634429747504926	3.4206672400332008	2.1027354516993713	2.761541380741098	1.2373646468288897	3.4734544461017216	1.5028119400022022	1.210756040228401	1.598995747308999	1.2281074973404522	0.5767919111943055	1.624894765937606	1.1719203473806619	1.6283997656524296	1.8549090191205282	0.8742368609120943	2.8947198439432453	1.3367697171489936	2.006706130506389	1.1352600252344736	2.349033185417858	1.4533711882537694	0.9272498011072001	1.4200852955493268	1.0078788834371863	2.4678314975171673	1.1907114792264966	0.8463203634955292	3.000685332838114	2.453558525493572	0.9235328136864895	2.028228363112137	1.7124640840947154	1.7185740484859562	1.436069985250603	0.9348869868258725	0.6757964255778057	1.5508599921101143	1.6815093067051181	1.323475603825469	2.4226409934215023	1.708072801118852	1.972798223050382	0.0	2.6924010656423345	1.4673652258263918	1.1735058719663303	1.1088406965236743	1.887279609105911	1.0229887589508584	1.4198816155682914	1.433234784193331	2.116950154800276	1.5453505358242112	1.4332347841933308	1.7091315347736082
s62128	2.2544218213460856	4.12433172892986	3.6189061935679465	4.136099570458728	2.583526254521863	3.5792172207328377	1.382527188620193	3.6144268355879365	4.729669356008394	1.7638228379643894	2.3171621453731657	2.999668480046923	3.3395696581838203	4.152412397702237	1.9720729811708873	1.0758755963318396	1.4951690307436802	1.3873659206140563	2.56775855564015	3.289484120352301	1.3408992731827047	2.4762132913022254	3.2121662350996942	1.4252260278499789	3.22954554540897	1.4542941530913565	2.199020947395829	1.3222211981088987	1.5943046860244616	1.7473884474043984	1.2376456790326567	1.7961851633131238	1.2536728396765753	2.0661769563305237	1.480309290503468	2.3235036176279262	0.374435286063635	3.9883089805070155	0.6836470719640108	1.3411839942322945	3.0376550416956416	1.9599799280117145	1.7559150650161488	2.337047524741177	1.3062242329266833	3.150682559970483	1.3284907986677188	2.49628049555826	1.7390723644214017	2.861602812261148	1.8672649898629088	1.9828686962049444	1.4098169319265013	0.7855944026194293	2.205099371811865	1.8532524700032296	2.0052756261371516	3.7053105192144447	1.2956514905557717	0.9970035667093856	3.2158554657817815	1.9604147013620707	1.0115302549552516	3.1162632556296055	2.00734581650619	0.9763039248405649	2.058224452921852	1.8731908882517703	1.5364050017203725	1.523112658035503	2.116683454009339	1.476039339983031	1.646689904683296	1.833973073863	1.503843471725679	2.006410006200327	0.29076486219070485	1.9125413828031164	1.836576059821629	2.4396953886754873	1.7748019011996201	2.3859479103808865	1.7970446923452812	1.865938226724955	1.744453466651837	0.2391416355362392	2.2223403221534626	2.1135134533815085	0.40085751592609375	1.3850357398825535	1.787041380366	0.7030803453501749	1.8196891908388477	1.0692662432108346	1.9171646069676858	1.8644779811626615	2.1674028410856723	1.5096328285829732	1.1579413258562532	1.5374570391881408	0.3472550947376937	1.0150629284416868	1.9740739873109698	2.6924010656423345	0.0	1.3428214467798358	1.5671555711670047	1.7479451859198287	1.0481895966473762	1.725875165659557	1.568615733206843	1.4368250069319244	1.3522048657371537	1.1943987229069157	1.4368250069319248	1.3794454175113606
s15827	1.5306461816682142	3.023441588515879	2.535890762073254	2.8240443556608925	1.648272152191357	2.7267041690100413	2.038123765408037	3.420522575525673	3.431847206361721	2.2514440833129097	1.4154680018792825	2.534881995070606	2.084176844102755	2.8192963377040767	1.530399125262178	0.8065923243089077	0.602595913451453	1.435894818323786	1.543603620272777	2.1210863962161777	1.6331376997420262	2.179927672335141	2.002565436792039	1.3944510171812803	2.461624465390733	0.6611052432267482	0.9906832509168372	0.43796297344513047	2.3000426785480257	2.2100946471256755	0.6898676708078015	0.8928398889406701	1.5189708099428691	0.890055163378861	2.0119621256618383	1.1028879729875436	1.3142152428226692	2.7542607570741677	1.9937685918742327	1.423136908244364	1.7596799400184615	1.5376993310118052	0.9752509045333237	1.9081830820081203	0.8075600151301673	1.8448816116928364	0.7660719205782857	1.3763910439788032	1.5016463248419352	1.8157639950525357	1.4222947612739438	1.169225472103059	0.41708307142951107	1.2195895358617674	1.0022840961185526	0.8009716751872642	1.0789846627291169	2.3880371462147814	2.046477269059789	0.3814051380415796	2.119127670283155	2.095173832708842	1.2501674590230933	2.2339455128117764	0.7379273651445003	2.0302156024229046	1.5514667356212288	1.1912419277373085	0.7610828023276484	0.3868196072660217	0.9142559026566164	1.1460763519200026	0.8602801756172623	0.7438097433642368	0.6338930696988301	0.6915556781080888	1.5303296325327775	0.7252394139411628	0.9703312764492344	1.1328190846403903	1.1902596258344407	1.1468484009616753	0.6642713440544789	0.6262228190105145	0.7751729300108676	1.1512436504331074	0.934317443199964	0.7951959061389052	1.5833713327730528	1.1030755865745745	0.7249353086139354	0.8047002055819363	0.8681269859377899	0.4120309330486902	0.6893767305518077	0.8258858429348026	0.8743784547712589	1.13024046222477	0.326832362157669	0.3558013465710125	1.048443274865666	0.45909637121723884	1.060884121758263	1.4673652258263918	1.3428214467798358	0.0	0.6612339510687479	0.44972963693167783	0.4281407700010521	0.4872494750833862	0.42957066462844534	0.47334520621072024	0.7762365646505228	0.376188999892436	0.4733452062107203	0.44378371817043066
s15949	0.9296104723317948	3.428959152792567	2.169530812405246	2.943625713880937	2.216261074813361	3.2822508177959153	1.8066444288314556	2.857088814039568	3.5646870457399205	1.9454088365291975	2.0101140716185033	2.0310677797557504	2.2668707534555543	2.813552711978622	2.1793300238886295	1.03765687150131	1.1928046472719505	1.2147025658989516	2.0797660217145864	1.8679123491600806	2.227158240188256	2.827215695745712	1.7497298983387453	2.0100910583390474	1.9186221547918005	0.8588303632672655	1.1035321126748283	0.9936460982665549	2.8313059145502444	1.9047786855948245	1.3114759037076755	0.6526420850533496	2.1079519588278606	1.1297832730048023	2.5566704770289177	1.0637985496323674	1.6850547665610547	3.056692876183832	2.2107813614196012	1.1935991193561646	1.5630997618336928	2.1836146715036127	1.6070069996414653	1.4063144022905947	0.7260739415399547	1.885540175544297	0.8353980526835086	0.9614515498015545	2.129372264483928	2.313924512631797	0.9196162682838869	0.6760029955683404	0.2950061001848064	1.2554317188509918	0.8930977194420106	1.3543736216390816	1.6848176910910049	2.4969217314874395	2.5395768624300517	0.8971016638679433	1.7121717868802027	2.681329928100239	1.028607217741756	2.7811624849285113	1.1337090697711196	2.4383595871038284	1.1384343597337765	0.7154851105963691	1.0674864676500084	0.35235930046073977	0.6349412117051493	0.7797785831786822	0.38543390211190215	1.317454204787924	1.2886634928312608	0.8106152488619845	1.7991161871954817	1.1464785644532545	1.6009092407313161	1.4161422394990844	1.8025371176975613	1.5564618958591367	0.487936736082574	1.129143019778836	0.402264835937041	1.3322184189059816	1.2797522754996062	0.9250939920917661	1.9009908676549774	1.7237272575286409	0.257729471918036	0.9464748259717981	1.2048372582291589	0.8079734503454442	1.1924995233121174	0.5991497264518133	0.8586022388520314	0.6302326221716714	0.8401112475262686	0.5681422858309366	1.306211790817245	0.6108149986653897	1.5944439475064178	1.1735058719663303	1.5671555711670047	0.6612339510687479	0.0	0.6115702232133685	0.9826087454499913	0.5421561398319551	0.7338419755257999	0.5224676309196938	1.4260791028926516	0.481747873208725	0.5224676309196938	0.9475804107592107
